origin 	 dest 	 flow 	 cost
437	26762	2280	3.293430295
437	34067	0	12.361212
437	36473	0	8.630949
438	24214	5044	6.90819184
438	33688	607	4.340657019
439	6998	1465	5.237422169
439	9077	989	3.79694405
439	30705	196	2.124923
440	16104	1898	7.381597433
441	30755	2616	9.183159128
441	34632	289	5.228255004
441	40464	0	12.015548
442	10512	0	7.491761
442	24675	1511	5.412910188
442	29911	318	3.750568004
442	34894	0	15.308001
442	40464	0	10.115031
442	41646	1034	6.8869451
443	25161	3565	2.173285544
443	36320	0	9.46523
444	5171	1014	4.221153059
444	10379	236	5.980917003
444	39984	105	8.761527001
445	28743	53350	3.910564399
445	32856	3544	3.308809817
446	4769	9577	0.559344359
446	36698	117	1.423532
447	7190	0	9.597744
447	22869	1664.274462	9.865458428
447	38343	1545.725538	2.320017085
448	7976	2689	3.324313435
449	30748	578	7.90208003
449	32681	2007	8.964993598
450	5692	28	12.421423
450	27029	733	5.556530037
450	37996	0	16.65555
451	13451	588	9.99796804
451	27029	664	7.805511041
452	5692	1396	6.331131183
453	25751	1042	10.97839716
454	10933	645	4.744278023
454	11343	0	16.942455
454	16525	3145	8.148632528
454	35609	190	9.929967003
455	6569	588	6.272032025
455	18416	2530	4.728109538
456	28440	3979	0.83672827
457	5671	8204	0.45850978
457	39454	113	1.690389
458	18416	7329	1.96517458
459	15541	4857	3.407729737
459	23071	0	5.27978
460	18099	4429	0.707749292
461	12571	202	0.505807
461	29400	1855	1.08450006
462	14535	0	21.199249
462	20550	160	5.974618001
462	23929	2064	7.433560529
462	39971	0	10.894898
463	10393	0	7.781443
463	35691	743	6.473527044
463	40142	428	1.127057002
464	8552	649	0.946858005
464	10140	1758	0.961328047
465	6594	2923	1.480599235
465	17185	0	7.93303
465	35825	11	7.935203
465	40968	0	4.984217
466	10361	1808.222706	0.627673033
466	19396	2442	1.040470109
466	27492	2780.777294	1.294986183
467	40736	1165	5.347466102
467	41132	45	11.415658
468	5103	123	11.706569
468	10531	22	21.731142
468	42564	570	9.512951035
469	14502	565	1.054920004
469	29721	4887	1.298758671
470	20968	80	3.023901
470	22853	21	2.54838
470	30577	1540	3.430053125
470	34503	687	6.548151037
471	12911	60	1.481478
471	21906	5437	0.406066268
471	31757	0	1.449683
472	15493	2439	3.953737413
472	31757	3269	4.023493825
473	18728	2259	1.040205091
473	31757	5107	1.94025411
474	25767	0	9.418847
474	31928	348	2.795013003
474	40396	3172	9.168904754
475	21085	159	5.757102001
475	34160	741	4.314182029
476	15942	3817	2.135303625
477	7397	172	3.660444001
477	15988	121	11.250937
477	32494	2670	2.245958289
478	17732	2760	0.673926094
479	6303	1252	15.23539434
479	15237	0	31.321167
479	21482	829	20.70104018
479	27291	687	46.90483527
480	42454	3351	3.573411776
481	13665	3179	4.57909988
481	13695	797	3.941394031
482	10721	2012	0.953911064
482	24217	2449	1.437640152
483	23973	5647	0.500657361
483	28193	0	1.42011
484	16334	3167	1.31168625
484	24618	1234	1.739390038
485	8377	1651	1.208038051
485	26948	5665	4.260528093
486	42321	2017	3.167442214
487	14615	4636	1.378517631
487	29185	0	5.726769
488	28867	465	8.883776021
488	33639	602	13.23471206
489	39136	1973	3.177008204
490	30269	438	14.78319603
490	34941	372	10.45991001
491	27935	2275	1.272822113
491	29185	3647	1.996425526
492	33371	965	6.49700808
492	36788	29	18.870924
492	40890	186	7.232988002
493	21121	2654	1.250024159
493	34883	0	2.934208
494	10065	1059	2.61987304
494	14855	0	3.345679
495	5175	0	15.948792
495	14142	758	8.568600061
495	34558	1301	6.91658917
495	35258	5	9.946036
495	38700	104	9.891556001
496	5087	3876	0.29807609
496	6695	4616	0.466681212
496	15219	0	1.879892
497	4899	0	10.926733
497	19677	195	5.526844002
497	42515	1135	3.136258056
498	17618	1022	6.796376096
498	18160	176	12.934131
498	34329	359	13.17995302
498	36788	790	13.58069011
498	40072	626	14.02162506
499	9409	289	4.283612003
499	23721	722	4.115603026
499	28828	53	7.458876
500	6137	1304	7.548580187
501	39291	0	25.859724
501	39353	2371	14.69792844
501	43025	0	36.21072
502	6137	0	3.488202
502	40855	5514	0.881371601
503	14304	122	4.888281001
503	25249	5237	3.541027146
504	14086	9121	0.646612404
504	38044	0	1.548574
505	10075	3259	2.475139504
505	18227	610	3.193822014
506	17485	131	10.542218
506	30769	2900	2.837020442
507	19076	2527	6.652373754
507	19170	657	13.81745807
508	23449	1763	1.094516054
508	33534	811	4.272087035
509	10309	283	10.05901001
509	14564	17	14.256441
509	22781	0	14.967727
509	31319	1646.911325	7.818295331
509	33296	1117.088675	12.78410722
509	36297	0	7.170079
510	9746	2700	3.613932477
510	13466	0	9.136361
510	39188	404	7.097146012
511	40144	1746	0.904012044
511	44347	3817	0.37617411
512	5958	34	28.489958
512	38064	28	22.172968
513	18142	0	10.508348
513	21165	13	12.118999
513	21363	0	8.561674
513	24680	3119	2.464643454
513	31575	69	5.077205
513	36414	0	6.021707
514	37749	7600	0.676522966
515	11673	699	7.750287046
515	26223	0	4.527957
515	42585	1769	2.989136149
516	15272	1203	3.934425081
516	27373	0	6.71025
516	29005	2923	4.088200648
516	39460	284	3.260477002
517	27373	128	12.50967
517	34845	0	6.827256
517	40182	3600	1.794219459
518	25682	1682	2.2560531
519	6142	942	1.417330017
519	13814	0	2.900037
519	14788	2443	0.695254073
520	10092	2319	3.055435284
520	33226	120	10.760045
520	35612	0	11.211496
520	44436	850	4.31842504
521	37177	1865	2.470216139
522	31690	3782	0.875284251
522	42822	0	7.675261
523	23805	3	30.901661
523	33995	774	21.55130816
524	11025	0	9.121255
524	11544	239	8.045062004
524	23642	1979	2.269949147
524	31945	0	12.463491
525	16519	2586	1.030371123
525	40733	50	4.453314
526	19314	543	2.233257007
526	38764	1254	2.456857056
527	20963	148	5.887696001
527	30986	2077	4.347396314
528	21795	5509	0.697689475
528	30489	0	2.030046
529	5782	1030	5.201114075
530	11266	0	7.275001
530	27839	150	5.699587001
530	30044	4073	3.457893175
531	9742	310	6.034117005
531	20075	935	8.574594099
531	31047	818	9.531401081
531	34061	0	11.504983
532	7942	158	5.313744001
532	11366	5	4.976967
532	12371	0	9.845547
532	17579	894	2.180893023
532	17863	1507	2.549012088
532	23265	0	9.512183
533	11234	5522	0.731968501
533	21375	0	3.519085
533	35707	0	2.851603
533	37530	1409	2.289736068
533	43744	982	1.58888602
533	44744	0	1.10031
534	9801	699	1.048013006
534	33300	775	1.484130011
535	6904	78	3.428442
535	12587	0	3.407282
535	17339	2149	1.781612139
536	6587	11224	0.59440308
536	8909	47	1.853768
536	11832	43	1.383827
536	13347	1971	2.278536146
537	24930	5638	3.009946161
537	38206	16172	2.316765778
538	27456	1992	2.019234132
539	13281	1676	1.341730059
539	39377	14	5.702683
540	11435	57	1.995537
540	22232	411	1.315720002
541	11354	1927	3.096363188
541	32533	141	4.641965001
542	38507	512	1.314764004
543	10753	42	1.062608
544	22704	760	5.452680039
544	23658	0	5.45268
545	14674	0	53.362629
545	19410	0	21.344252
545	29078	13	18.580793
546	23631	5933	1.422081148
546	30524	785	1.489841011
547	17091	1181	8.287640163
547	24519	159	11.047728
547	28745	462	11.29198603
547	42283	203	9.286143003
548	14057	3583	5.030544273
548	20522	114	7.384611001
549	12917	926	6.391190072
549	28348	1430	0.861818026
549	32044	0	6.748708
550	38097	5908	3.682341945
550	38814	2522	10.45567918
551	35205	6338	2.582660428
551	38328	121	6.962749001
552	15298	0	8.887513
552	20604	1224	4.291338092
552	39951	1181	4.742883094
553	31946	249	6.404315004
553	34185	6234	1.655517498
553	41805	0	9.397493
554	15269	1554	4.227621157
554	24442	3069	5.090247902
554	39951	673	5.46629203
555	9748	16647	3.815578055
555	43900	7437	5.27316416
556	37868	4949	2.058512095
556	39914	3443	3.296481761
556	41405	36264	3.551396406
557	20733	10239	2.204575245
557	42472	11793	2.50478282
558	6242	180	7.324747002
558	9568	3266	6.392422308
558	31946	4004	5.503312799
559	26570	3067	2.423503429
559	37365	6436	1.303604269
560	23636	43	8.875537
560	32579	4489	2.942500251
561	39488	452	5.939755013
561	42038	6908	2.696146089
562	9836	5754	6.363794789
562	25095	122	9.051776001
562	33790	4112	8.615245994
562	35075	2461	10.72630914
563	11837	265	6.459089004
563	21497	1360	3.575274098
563	39193	74	6.937169
564	21497	338	4.521749005
564	21517	364	9.915386013
564	22218	3843	2.691932801
565	12030	10167	0.862035403
565	14437	0	1.698022
565	18982	36460	0.545633685
566	10352	10	8.704879
566	30784	902	3.848544041
566	38780	11145	3.247319179
567	22434	3696	1.428284388
568	24416	20099	0.373072985
569	35385	10628	4.828771903
570	35075	7855	1.916438951
570	39230	706	4.97894903
570	43698	0	6.429589
571	5505	3865.403228	0.758153229
571	18414	28043.59677	0.528160184
572	29113	470	6.558619016
572	32731	9206	3.459216673
573	30895	0	9.039402
573	40672	8467	2.261425138
574	19938	4060	6.235285104
574	42842	10306	5.308764265
575	18200	23784	4.061635938
575	39995	1279	8.825061209
576	12731	1090	7.088151116
576	22582	3897	6.809681091
576	31464	311	9.827172009
576	43547	28117	4.301631409
577	6940	972	3.862147049
577	14565	1761	7.590744375
578	10384	2868	4.556120691
578	22614	1068	5.984270094
579	20819	415	1.872082003
579	38092	14962	0.692424693
580	9916	548	6.886049023
580	25681	5080	6.472413657
581	17885	70	2.620842
581	39745	0	2.231059
581	42190	5979	1.577427297
582	9885	2867	4.694322712
582	23598	1417	4.858622146
583	9845	2495	5.937631654
583	11337	366	5.874104008
583	26871	24	5.514849
583	40650	0	27.822636
584	19201	20479	10.20869642
584	40225	347	6.788108008
584	43327	5538	7.8358044
585	7055	34691	5.531325365
585	42402	783	8.007607061
586	9138	3149	6.64445125
586	27675	1100	6.656212111
587	7164	7019	10.15494207
588	21709	21852	2.961779971
588	40027	332	3.522522004
589	11541	4482	3.558112507
590	24750	6101	1.54443633
590	42472	5774	3.24340146
591	15157	0	3.444283
591	24240	10794	0.54085373
592	9172	3636	1.295320339
592	20436	1234	0.737255016
592	23328	16342.19069	0.817905791
592	23668	24581.80931	0.835203734
593	11540	7857	1.454945242
593	30331	1659	2.059160089
594	33616	4530	1.824006792
594	37680	11724	1.569780072
595	37012	2375	1.578754155
595	38429	5769	1.854096404
596	25201	41	1.969344
596	25293	143	1.969344
597	20988	3644	1.777164468
597	35425	13898	2.35844649
598	31616	10267	2.056276861
599	7208	0	1.161341
599	42342	2032	0.757220052
600	7208	4800	1.166396579
600	8662	8111	0.588618976
601	11650	1198	2.679985055
601	16092	3213	2.273155448
602	11541	162	2.912483001
602	43464	12470	1.582354053
603	43464	16050	2.408344183
604	18279	8110	2.7158385
604	21709	1576	3.766077144
605	18279	378.3743373	5.030272007
605	34122	42580.62566	3.892877435
605	44679	4087	3.580653227
606	5193	0	1.529009
606	34122	37654	1.751584169
606	36402	8923	1.991272111
606	41848	1111	2.837776049
607	24328	25136.01185	0.98344298
607	26655	434	1.696305003
607	29175	0	4.351032
607	32520	7479.988151	4.240746835
608	11501	4233	4.641892724
608	44017	38753	4.642171803
609	23907	1966	8.01547151
609	25025	21588	5.37391164
609	43327	243	7.123230004
610	5959	823	8.235546071
610	23736	448	2.000168878
611	6289	0	5.227343
611	14387	3953.111889	1.590013505
611	18076	11102.88811	1.516986177
612	29146	22078	2.267669608
613	16852	393	5.740268009
613	21093	3033	4.992253861
613	26593	1030	3.577875051
613	31223	287	5.547412004
614	7500	682	2.799642016
614	19939	34553	3.911179723
614	35393	0	11.323273
614	43658	531	5.418051017
615	9931	5080	4.623343612
616	35096	39830	2.363873294
617	24482	12539	5.663264567
617	35096	1568	5.564044211
618	23915	14039	4.1678864
618	33783	27535	3.93208438
618	36271	759	4.882570035
619	5315	79600	2.51259659
619	29022	0	8.799894
619	38785	14321	2.402973726
620	34493	9703.764063	2.495512248
620	36384	31672.23594	1.359074688
620	39817	182	2.955391001
621	9743	5093	2.763334571
621	25662	80202.202	2.136634371
621	28094	0	9.788877
621	35525	8252.798002	2.137346287
621	41634	0	3.736192
622	25662	23080	2.149991489
623	31358	9265	6.029536572
624	7724	0	4.240134
624	28429	37743	2.223506573
624	32033	0	6.255611
624	41032	46097	1.743199166
625	8735	2236	4.980402426
625	17543	77253	1.904603971
626	14192	40422.03882	3.329874935
626	32421	10732	2.153625797
626	36862	23655.96118	3.118828625
627	24096	7225	3.312175208
627	37052	1312	4.055931102
628	31698	14214	7.607892826
628	37052	24177	6.871846441
629	11517	45753	7.573745184
629	17543	18851	5.298021092
630	14192	15094.3247	4.010215736
630	16278	20807.18016	2.89963596
630	16635	105101.4951	2.370354862
630	30790	0	3.425304
631	6800	0	4.007906
631	14719	41806	1.128946301
631	25732	0	4.264747
631	29144	0	2.46558
631	30810	25501	2.361195552
631	33695	9237	2.877011431
632	15292	53903	1.617503979
632	18553	9096	3.164877828
633	5315	21953	1.469291051
633	15512	29799	1.17284877
634	7124	1004	7.548395102
634	10759	1552	6.829168252
635	26318	4028	2.197143728
635	30912	6040	1.502863264
635	32156	24573	1.632148626
636	30912	0	3.296122
636	40226	64026	0.584811242
636	44759	2948	0.936246151
637	35320	12411	1.631746195
638	9965	11251	2.190115706
639	23450	284	2.105261002
639	26359	30049	1.782550068
639	43814	4634	1.974264903
640	9965	341	2.827361003
640	30534	1901	2.403151142
640	37999	29016	1.669065896
641	25801	27007	3.192151153
642	12567	154	2.330393
642	20836	919	2.869216032
643	8459	18538	2.551343308
643	17115	3261	2.825553576
644	9266	13859	3.933755356
644	32294	8260	4.867545413
645	43977	7370	3.489858641
646	8646	21768	1.521165421
646	40902	7934	4.013458323
647	17720	508	2.123353006
647	19375	6557	0.428957436
647	24478	10621	1.459027496
648	6968	0	3.746037
648	9608	44133	3.255937583
648	14130	27762.0713	3.25254836
648	30608	8877.928698	2.527776158
649	14130	10431	1.518973491
649	33622	0	2.564971
649	42742	63477	1.54608392
650	12568	3757	0.299352017
650	17720	3895	0.299352019
650	37281	14193	0.299352365
651	28859	53430	3.141453728
651	30804	14378	2.986569471
652	24365	7085.719758	1.861732262
652	28226	10261.28024	2.461733008
652	39387	20779	2.010286
653	9085	3116	1.841266069
653	40902	11912	3.917331717
654	11603	12969	1.167716697
654	27504	32	4.341009
655	29951	74178.63168	1.005700768
655	35156	22077.36832	2.00744029
656	10396	6125	5.497886777
656	14829	2506	5.247007584
656	16246	86936	1.553056257
657	19105	69919.26128	1.337226253
657	22020	41927.73872	1.33700893
658	40451	69228	1.472597249
659	11939	84134.1915	0.772827951
659	17313	0	6.300243
659	42695	13044.8085	4.836316912
660	5165	108752	0.992364872
660	18159	0	5.264277
661	10005	28413	1.749212823
661	31901	11675	1.777130808
662	34497	22412	1.533233321
662	44265	16259	2.75173658
663	10005	43110	2.380702995
663	19102	20969	2.272287473
664	23580	6095.78984	2.068423155
664	25072	38373.21016	2.486482038
664	43202	7811	4.724228181
665	6711	0	5.066062
665	36372	34366	2.208697348
666	21498	0	48.093262
666	27918	5	29.427019
666	32036	643	18.62400109
666	34158	0	43.056606
667	18356	25713	3.017679059
667	29912	0	3.013268
667	43699	25846	3.920049409
668	7042	28071	2.913472945
669	42045	743	1.600129011
669	43202	3681	1.102142297
670	7042	0	3.062475
670	42045	14438	1.781750125
671	19329	13426	1.891406992
672	13983	1449	3.929045124
672	27685	0	6.569319
672	33981	7301	3.228563201
672	41754	10342	2.230794021
673	38820	5202	2.136684275
673	43508	7225	2.065288624
674	43508	909	1.207888013
675	9882	1896	4.374948256
675	18514	4340	3.824274504
675	30613	16445	2.559850562
676	16887	5314	2.653568663
676	23352	5301.7476	4.708296935
676	36909	33205.2524	2.912461487
677	40175	95	19.871052
677	43410	24	12.218449
678	26560	521.7877813	6.171488019
678	29157	22807.21395	5.125361598
678	42087	5597.998268	8.218807806
679	4768	30746	1.91597506
679	11442	8	4.893384
679	39549	220	3.772280002
679	40209	4712	6.937462297
680	10524	1792	5.119938263
680	24928	891	4.543407047
680	34132	0	2.52608
680	38083	16966	1.9559107
680	42618	0	8.91224
681	9296	5256	2.931018791
681	14085	30	6.282024
682	41612	806	7.222929059
682	43778	8531	6.18282951
683	16061	43395	4.895971167
683	18134	16244	2.793878877
683	34800	7748	4.535343766
684	35221	27917	3.706164442
684	36844	43186	6.024474497
685	15686	11096.12675	6.234392247
685	16451	114328.0542	3.132141716
685	18724	444.8972657	9.69035302
685	41045	12800.92178	5.145760362
686	17851	100497	1.91827008
686	18134	5929	6.975729624
686	41045	2105	5.829906434
686	41337	0	4.235335
687	5390	89186	1.048226085
687	8528	0	6.209946
687	31372	31932	1.166634211
688	32872	4349	0.771860305
689	9723	3850	3.335691996
689	20664	113712	0.657805872
689	25738	0	5.320817
689	38504	0	3.639435
690	5800	77912.94276	4.280813332
690	42517	19929.05724	4.208789154
691	5005	768	7.058016052
691	18016	10602	3.05322437
692	12574	2856	5.041390758
693	30053	17958	8.501641679
694	25024	2800	6.850761984
694	36156	43248	1.882740583
695	39879	35679	4.189428549
696	8041	18531	2.29480044
697	18984	50031	5.611406771
698	19834	15460.60712	8.50115813
698	37508	24732.39288	5.871533432
699	11510	1300	1.465385036
700	5238	18272.47967	5.854311836
700	32854	37637.52033	7.085535756
700	34452	47321	5.321580597
701	6233	9524	4.755068404
701	43898	6594	10.72135904
702	4716	22322	8.481161257
703	11180	77013.66915	2.145082545
703	12830	11020	5.655751972
703	30475	34122.33085	4.980077807
704	15844	13321.67918	3.844169948
704	35546	47386.32082	1.697408061
704	38901	16802	1.753171515
705	16101	102790	2.958236073
705	26145	27383	3.882315655
706	19317	10959	4.249313073
706	31140	39761	2.566057662
707	11641	62273	4.703312875
707	19317	21008	6.14847896
707	38488	13475	3.921730893
