NewNodeID	Longitude	latitude
26296	-97770075	28389747
26297	-98901944	29144850
26298	-95573992	33523216
26299	-94226340	32452590
26300	-94809384	32369125
26301	-94898531	32432536
26302	-96331796	32969028
26303	-94042800	33438029
26304	-104339602	31066817
26305	-100989246	32231383
26306	-96523312	31122645
26307	-94955687	30713729
26308	-100471721	31497392
26309	-96765498	32787130
26310	-96549385	28548434
26311	-99159006	32514933
26312	-94447043	32243459
26313	-101035393	31855612
26314	-97917808	28245296
26315	-97708692	31054535
26316	-97532071	33658266
26317	-100482906	28708550
26318	-97760838	30242472
26319	-95908136	32680700
26320	-101937009	35190691
26321	-97742602	30295247
26322	-97634001	28025458
26323	-94740337	32586665
26324	-100580684	30933269
26325	-100021428	32000046
26326	-96831450	32836388
26327	-94176913	33175216
26328	-102964072	31569666
26329	-96984858	32672144
26330	-95895787	32197188
26331	-95837488	30542013
26332	-94241653	30397156
26333	-95145737	32186884
26334	-96803241	33152103
26335	-98241549	31638190
26336	-98493239	32913908
26337	-97734390	30551182
26338	-104782501	30871913
26339	-97061887	33306424
26340	-96142617	29767319
26341	-100209929	33264646
26342	-95798689	31738299
26343	-95874207	32599267
26344	-98277329	29978418
26345	-98195453	33832592
26346	-98364402	33673192
26347	-101937369	35102200
26348	-95317054	32135633
26349	-94788670	32247727
26350	-96918443	33471456
26351	-103972752	30605850
26352	-97394724	30460294
26353	-98595652	33867192
26354	-94418706	30330778
26355	-95439503	29679148
26356	-97409080	25959731
26357	-97789508	28195570
26358	-98792204	31204684
26359	-97801142	30255701
26360	-96992202	30856742
26361	-95301896	32391972
26362	-97846509	26211251
26363	-99033495	32021478
26364	-98531195	32390710
26365	-94946842	32188795
26366	-98236996	30193381
26367	-96807587	32777765
26368	-98140644	34034866
26369	-97133899	33206398
26370	-101533827	31205463
26371	-103846066	29296992
26372	-95519250	32032291
26373	-97782564	30291397
26374	-97528989	25932042
26375	-94549492	33450925
26376	-97976453	33433601
26377	-96682814	32901757
26378	-94612324	31726455
26379	-96469899	31535145
26380	-97921341	31137058
26381	-98099351	28333476
26382	-95560163	29969850
26383	-95615673	29916439
26384	-96283762	31626987
26385	-100275566	36201608
26386	-94001893	29985388
26387	-99654483	33525368
26388	-97816094	30524926
26389	-93847673	31339243
26390	-97552326	33713340
26391	-95061329	33623217
26392	-99509841	27516754
26393	-100363857	30709566
26394	-97823594	28953686
26395	-98671631	31136890
26396	-95098701	32683362
26397	-98367083	29546206
26398	-96006670	28894440
26399	-100429670	34446604
26400	-97116945	30047739
26401	-96778191	32760702
26402	-95418494	29731617
26403	-96526734	28689300
26404	-98359727	29114702
26405	-101128737	34464520
26406	-95549490	33607553
26407	-99837252	31550265
26408	-95133473	32440850
26409	-102405872	34747179
26410	-96285936	32737306
26411	-96168076	31472086
26412	-101521155	32364438
26413	-96699197	32071777
26414	-95431125	32381083
26415	-96873161	29886679
26416	-96630146	31789644
26417	-95607115	32303169
26418	-96838858	32965142
26419	-95888735	29563321
26420	-104800192	31897174
26421	-100897333	34942696
26422	-96987108	31028844
26423	-98589165	27096915
26424	-102881929	31474152
26425	-95212735	29613164
26426	-96713093	32734046
26427	-95315400	29780996
26428	-100658352	32766976
26429	-99492857	32412347
26430	-95372295	29739564
26431	-98388960	29398052
26432	-101539202	32423912
26433	-100681618	29167225
26434	-98229194	26290012
26435	-96382060	31434795
26436	-96541743	31913890
26437	-98674569	33596969
26438	-100476074	28710657
26439	-94801966	32263763
26440	-101935797	35057773
26441	-95921944	30896931
26442	-94753331	30973843
26443	-99566701	29758240
26444	-102224035	31135817
26445	-102044781	31993006
26446	-95555919	33660495
26447	-94701341	32422262
26448	-98508481	29851332
26449	-98411161	30035352
26450	-96775863	29691516
26451	-98109982	29280988
26452	-96769803	32871896
26453	-95586204	30099584
26454	-94413692	31634706
26455	-95759573	29582548
26456	-97114927	29967560
26457	-97272412	27500322
26458	-98789296	31877597
26459	-98290105	29592828
26460	-94236361	33468388
26461	-97444062	29150827
26462	-98752385	29374640
26463	-96524832	33633965
26464	-98571617	29622054
26465	-95325307	32136294
26466	-97559488	26016154
26467	-98072115	29047296
26468	-97326249	32396139
26469	-94258890	33465398
26470	-97977230	31844430
26471	-95153424	32488739
26472	-102760957	33804494
26473	-97938302	29874307
26474	-95481128	31489871
26475	-94753610	31275830
26476	-103151272	31829588
26477	-98866708	33066553
26478	-97131862	33223648
26479	-97438838	27796781
26480	-95439686	31328355
26481	-102839815	31608793
26482	-98906754	30231129
26483	-98179077	29867742
26484	-97920892	28244593
26485	-93959620	30429992
26486	-98544304	32120734
26487	-100757287	34556770
26488	-102391378	35876342
26489	-96500267	33396361
26490	-98132893	29693819
26491	-101642467	31678733
26492	-99764538	32645204
26493	-97105170	31545959
26494	-97231095	32997222
26495	-96922530	32673572
26496	-98721078	33370240
26497	-95367778	29751863
26498	-97078886	29471806
26499	-98119438	28334936
26500	-98219347	33816840
26501	-96926164	28814764
26502	-97359450	31929349
26503	-96853676	32801986
26504	-95028990	32912104
26505	-100953658	35518707
26506	-94549970	33451188
26507	-94424266	31912418
26508	-98085324	29752884
26509	-101937131	35187968
26510	-96999120	33003631
26511	-98526570	31088322
26512	-97857149	28465165
26513	-101844237	33604810
26514	-96682557	32967873
26515	-94150842	30349008
26516	-101478082	31594326
26517	-102157232	32016339
26518	-98982573	29435231
26519	-98899901	32099213
26520	-97248504	31126382
26521	-99879921	32241311
26522	-97004641	30222292
26523	-97805017	27281046
26524	-97565468	27968841
26525	-99732770	29625110
26526	-94964206	30720681
26527	-95690546	33242280
26528	-96752940	32816160
26529	-96912747	32004118
26530	-97472312	33185616
26531	-97391272	32346443
26532	-97798214	33433746
26533	-95496577	31868034
26534	-99118082	32124579
26535	-97165082	33501681
26536	-100907189	29426650
26537	-100472969	32452167
26538	-94230430	33109592
26539	-99258820	29902269
26540	-97168671	33191996
26541	-95367136	29749389
26542	-95225986	32226594
26543	-102816670	34568890
26544	-96295053	32121637
26545	-95660348	31720196
26546	-94175254	32678268
26547	-97749749	31103103
26548	-98508096	29608031
26549	-97758364	32557244
26550	-99199807	32206563
26551	-95780271	31748162
26552	-97382638	33606448
26553	-99064699	30135433
26554	-99647260	29733533
26555	-100889619	34404181
26556	-96342733	33178191
26557	-104822881	31040222
26558	-103056074	33388202
26559	-98554319	31444346
26560	-97487975	30328917
26561	-94765704	33035636
26562	-96799460	32734141
26563	-97861762	26151360
26564	-94490273	31426245
26565	-95369291	29756271
26566	-97262535	32699736
26567	-97295722	30110679
26568	-98802938	30662208
26569	-96852016	33082471
26570	-97163967	30033896
26571	-97768835	30033073
26572	-97690994	30534785
26573	-98867899	33066064
26574	-97604806	32562336
26575	-94435694	32694076
26576	-98945073	32752524
26577	-101873414	35951684
26578	-102604513	34456988
26579	-97848068	32513431
26580	-98373098	29298752
26581	-96728596	32811358
26582	-102253727	33239065
26583	-96977357	28765930
26584	-99871095	32457558
26585	-93747410	30120788
26586	-102273889	33181037
26587	-94481479	30934323
26588	-93861866	31337200
26589	-97217460	32406885
26590	-97431907	30981559
26591	-96452868	32069513
26592	-97771474	28672663
26593	-97693942	30098875
26594	-100782200	33442714
26595	-97677702	30633042
26596	-97839930	27491339
26597	-97799682	30562749
26598	-99150277	26588306
26599	-100252926	33179030
26600	-97208072	32867999
26601	-96126635	30372314
26602	-95182671	33039520
26603	-97449959	33668151
26604	-98193840	26305598
26605	-101133874	29426790
26606	-100633414	35620245
26607	-102348684	31331856
26608	-97987830	32802560
26609	-98963342	31310643
26610	-98532349	33768554
26611	-101890190	32513295
26612	-97436309	32565308
26613	-95285936	29563458
26614	-97637657	30667986
26615	-96629869	30151060
26616	-100236179	35393838
26617	-97670188	31812845
26618	-96374232	30643425
26619	-98963029	31500922
26620	-99426156	31852457
26621	-94154675	30923216
26622	-97667498	30517970
26623	-94751995	32493315
26624	-97599859	28022194
26625	-98351767	29591402
26626	-96939401	32988595
26627	-95127001	31785253
26628	-97672345	28028971
26629	-99749326	29631051
26630	-99044091	33685941
26631	-98688815	32593342
26632	-98628378	33141129
26633	-97144915	27940563
26634	-96365305	30634516
26635	-98556685	29340851
26636	-98635703	29675901
26637	-98095725	29701897
26638	-103136535	31527476
26639	-99847887	32459319
26640	-97164219	32515327
26641	-95139872	32723441
26642	-93606039	30933923
26643	-96966648	30310599
26644	-95403850	32025478
26645	-101270236	33300675
26646	-97307389	30112031
26647	-96251364	32694900
26648	-99516484	34256847
26649	-97732016	26186558
26650	-97643062	30487026
26651	-97925853	32147141
26652	-95520017	32483192
26653	-102539944	36418214
26654	-98736995	26562139
26655	-97856099	30071748
26656	-99222692	28493320
26657	-98313348	31140470
26658	-97178851	33366721
26659	-95348403	29701449
26660	-97936321	29227730
26661	-103667005	30372159
26662	-98555937	33114886
26663	-100638687	35690794
26664	-96664755	33012548
26665	-94403993	32540593
26666	-97039506	32646711
26667	-103910952	31568819
26668	-98727665	29502759
26669	-99157297	31671530
26670	-98577035	30811540
26671	-99637291	33408365
26672	-96184131	33002540
26673	-97525004	27784513
26674	-94437335	30319440
26675	-97192912	27837545
26676	-99748718	32033492
26677	-95357631	29758108
26678	-99374118	30178841
26679	-106448922	31749867
26680	-98136759	26297334
26681	-95418638	29742540
26682	-94060428	33423567
26683	-95325944	32352446
26684	-97402838	27765477
26685	-98629113	29812864
26686	-101085821	35475888
26687	-94414776	30775165
26688	-97978576	33575531
26689	-98371262	31576063
26690	-96890272	33167860
26691	-97342482	31097979
26692	-99125226	33592127
26693	-98245622	29359268
26694	-95759309	32515773
26695	-96692931	32795010
26696	-97106000	33379870
26697	-97987235	33882441
26698	-94346992	32571271
26699	-98220550	30769855
26700	-96601235	30896420
26701	-94161675	32493256
26702	-98446034	33514504
26703	-94951223	30684024
26704	-98567870	31448002
26705	-97339543	31097166
26706	-98706387	33893961
26707	-97551900	27658276
26708	-95577244	30735573
26709	-95053006	31173037
26710	-97303681	32709071
26711	-95974248	31191074
26712	-97735158	33783423
26713	-101358836	35110061
26714	-96765186	32735454
26715	-97522064	29293351
26716	-96671222	31382792
26717	-97927065	32941576
26718	-102296635	31868773
26719	-98594518	26945123
26720	-97551065	32936073
26721	-98059777	31867534
26722	-95762867	30074464
26723	-95360523	29760859
26724	-97148597	27935626
26725	-98495573	29368344
26726	-95491615	30420859
26727	-100031057	32473983
26728	-95318246	29666089
26729	-95110380	30075277
26730	-97652094	27794646
26731	-96706708	33038238
26732	-95596692	30134681
26733	-99118573	30567911
26734	-96330921	31711955
26735	-98708327	33593532
26736	-94151864	33302630
26737	-97692868	30164012
26738	-93669989	30998193
26739	-102670732	34234410
26740	-100637171	29525925
26741	-96176528	32110525
26742	-97466535	30465314
26743	-94942828	29755001
26744	-94079928	33401039
26745	-97566969	32939296
26746	-97964881	27910947
26747	-96992737	33017803
26748	-101645855	35749356
26749	-102794466	32919680
26750	-99424656	31592990
26751	-95006901	29397818
26752	-96749896	28990185
26753	-100221590	31417838
26754	-97613275	30437092
26755	-99310400	29800155
26756	-98191028	29875426
26757	-94796518	32267973
26758	-96832816	33065406
26759	-97689880	30039272
26760	-97257871	32178305
26761	-94020288	30903371
26762	-96653869	28881763
26763	-96271997	31439315
26764	-101021908	32396617
26765	-94077831	33435782
26766	-96737643	31968549
26767	-95060388	29879714
26768	-98116311	31645493
26769	-97141255	27977665
26770	-100823075	30737636
26771	-98244706	26205771
26772	-98065989	27729552
26773	-97062737	32743361
26774	-96704924	33558248
26775	-97415703	32636665
26776	-94084154	33471690
26777	-96746912	32793945
26778	-96344454	30635953
26779	-97486684	25950741
26780	-98795694	32963579
26781	-95082758	32987192
26782	-96901478	33219582
26783	-99771000	29214184
26784	-95108316	32583372
26785	-97407221	32687164
26786	-97136282	31562009
26787	-98290784	30515741
26788	-95092396	33036401
26789	-100934692	34541083
26790	-96962967	33553744
26791	-95913397	29193593
26792	-97793834	33294923
26793	-97837287	33661885
26794	-99495971	27600459
26795	-97958190	26160886
26796	-98339477	28594019
26797	-103547170	29325083
26798	-97751854	28644476
26799	-106444369	31825591
26800	-95552588	30073229
26801	-95596744	33107028
26802	-102612931	33604303
26803	-97957834	31162908
26804	-95750513	32156477
26805	-94890865	32392473
26806	-95085667	32700163
26807	-98852203	32480475
26808	-97241698	29653345
26809	-94766123	32650798
26810	-94357459	29857958
26811	-96416129	32967138
26812	-97613164	30496968
26813	-96578945	33609017
26814	-104042920	30289713
26815	-98911772	33014252
26816	-96990427	28201975
26817	-98397544	29798428
26818	-99449484	27555588
26819	-99149588	29307407
26820	-99025345	32768093
26821	-99774650	32683140
26822	-102514453	34384266
26823	-97340393	32753538
26824	-98223148	29927513
26825	-99509964	27510391
26826	-97133273	33641565
26827	-97741660	26051702
26828	-98246406	31313026
26829	-97337156	32746696
26830	-96640988	30429429
26831	-94260542	32995047
26832	-103925938	30560885
26833	-95673955	31466307
26834	-96367649	32680274
26835	-98535589	33857562
26836	-97690273	32556066
26837	-98947078	33380508
26838	-97368908	32684749
26839	-98982307	33014401
26840	-99013710	33206968
26841	-94074716	30198122
26842	-99556825	27565770
26843	-97212050	32393993
26844	-97628726	26134688
26845	-98518957	33981503
26846	-100555355	31522305
26847	-99562196	27654170
26848	-97254774	33426303
26849	-98418252	32506113
26850	-101775710	34719598
26851	-96856745	33001886
26852	-96406203	29974818
26853	-98527176	31769370
26854	-99198320	33224022
26855	-98895099	33056543
26856	-97696031	30135367
26857	-97125024	33046187
26858	-95081546	33860657
26859	-96682822	32900304
26860	-100639135	31352736
26861	-98219529	32227011
26862	-97306574	29550555
26863	-97179364	29036355
26864	-95246323	29398804
26865	-97909164	28953379
26866	-95439582	32802780
26867	-95804920	32143768
26868	-96451096	29284756
26869	-102502233	33602476
26870	-97862698	26479249
26871	-98078967	30092118
26872	-98592007	32997109
26873	-99383399	34049214
26874	-94678815	30709742
26875	-98224556	34019956
26876	-98552860	31455000
26877	-95403703	30853044
26878	-98460464	30865921
26879	-96245100	30547270
26880	-97015635	32742135
26881	-96794137	33042407
26882	-97139574	27947723
26883	-99667943	32688472
26884	-96870069	31270035
26885	-96330187	32331875
26886	-98663665	31559058
26887	-97440111	29504234
26888	-104148117	30760939
26889	-96987709	28834527
26890	-96651588	33012990
26891	-94764464	30006207
26892	-101490001	32263367
26893	-98614778	31897127
26894	-94441953	32525973
26895	-99271336	26907042
26896	-100443031	32238638
26897	-95960891	33247644
26898	-99807268	32172612
26899	-98395845	29510043
26900	-106488616	31765511
26901	-97784671	26436965
26902	-101751285	34187998
26903	-98847725	27587358
26904	-98225799	29928411
26905	-100311044	28506783
26906	-94078753	31661932
26907	-100911680	32392089
26908	-100575169	29738636
26909	-98201649	28579345
26910	-102049296	33283060
26911	-94190090	33406620
26912	-97722994	31091954
26913	-97213953	32998633
26914	-98781747	29206787
26915	-98354448	31103184
26916	-96421111	30797333
26917	-95402447	29706689
26918	-101370788	33178154
26919	-97452961	27797014
26920	-97433298	25905932
26921	-97019778	32759314
26922	-103804803	30657627
26923	-98086281	29173837
26924	-96795186	30152058
26925	-104840034	31038802
26926	-96245153	31809979
26927	-97382910	33605535
26928	-98301810	29716632
26929	-98109796	31562593
26930	-96109194	30965486
26931	-96672352	30976245
26932	-95870417	31449869
26933	-100185417	30714776
26934	-100030929	32473541
26935	-95431327	33516909
26936	-95539916	30723435
26937	-96195871	32685603
26938	-99517997	27600906
26939	-97838501	30460280
26940	-97811059	31058385
26941	-97181545	32245691
26942	-97381720	26065698
26943	-98160868	29326987
26944	-98407988	29509686
26945	-97334439	29604542
26946	-96518259	29068828
26947	-95975435	31956774
26948	-96096809	29325571
26949	-94721590	33027785
26950	-99273609	33521737
26951	-99045027	31918538
26952	-98642569	33155341
26953	-97048800	28027101
26954	-96800040	32790218
26955	-96814487	32687681
26956	-97209856	32404071
26957	-100832949	33621959
26958	-97086383	30635271
26959	-94116676	31604736
26960	-100758683	35006907
26961	-102937370	34464552
26962	-96948320	32993574
26963	-95480341	31315786
26964	-97320123	32737672
26965	-97330269	32746718
26966	-97164657	33257190
26967	-101432661	34199861
26968	-102821001	32368477
26969	-96884698	32307770
26970	-98946719	32731422
26971	-95312846	30004781
26972	-98562054	31907015
26973	-97611358	30257078
26974	-101900881	33577816
26975	-97147938	29290536
26976	-100323271	32204571
26977	-98598775	29481951
26978	-98696649	32341714
26979	-96484346	31023439
26980	-97114462	31559999
26981	-97710170	27310521
26982	-97469760	31329344
26983	-95707055	33372212
26984	-97853856	27439304
26985	-106590225	31869457
26986	-96071647	29942156
26987	-106469890	31757269
26988	-99479883	27530325
26989	-96506263	30299571
26990	-95121732	32136941
26991	-95574474	30724763
26992	-97598296	30780328
26993	-96755642	32931879
26994	-95553864	33691514
26995	-100057966	31643268
26996	-99933978	31759928
26997	-100715415	34703728
26998	-97165734	33204812
26999	-95326659	29765757
27000	-101167534	36363094
27001	-97078074	32923087
27002	-97954274	31633953
27003	-93962496	30433849
27004	-100881871	34682323
27005	-95547033	30726032
27006	-97099626	31804054
27007	-99728278	32437000
27008	-95675829	30387048
27009	-101689535	32443207
27010	-97469199	27781554
27011	-97113248	32010318
27012	-102004885	31700039
27013	-98391143	30853497
27014	-97781938	29275870
27015	-97355627	28896504
27016	-98666022	33006685
27017	-95598936	31610697
27018	-96529618	30887875
27019	-97418778	28664608
27020	-97702530	30889036
27021	-101939162	33553056
27022	-96785378	31216641
27023	-95231368	31860642
27024	-101106987	30092920
27025	-96625629	32309301
27026	-96241816	30240304
27027	-100859657	32418812
27028	-97432940	30003054
27029	-95667121	28872815
27030	-94644678	32105629
27031	-95396552	31776377
27032	-97960726	29829818
27033	-106496087	31770880
27034	-98903777	29137229
27035	-104744017	31042251
27036	-102333331	34541413
27037	-96611932	33197538
27038	-97125258	33373683
27039	-100878912	32699441
27040	-101901848	35190373
27041	-96667379	33173502
27042	-97828880	27491330
27043	-94532230	31839015
27044	-95294773	29756049
27045	-96978227	33004670
27046	-102090550	31981110
27047	-97782546	29935448
27048	-96122619	31540254
27049	-96274918	32735966
27050	-101847825	35120317
27051	-96692232	30449412
27052	-103685130	30354819
27053	-98326179	29605143
27054	-100760986	29939490
27055	-98960136	31659416
27056	-94682849	31642434
27057	-96836139	33306073
27058	-94138398	31275639
27059	-101143346	29937881
27060	-95474006	32802521
27061	-103042372	34821050
27062	-99791148	29891281
27063	-94911766	30632278
27064	-95319128	32137817
27065	-98168951	32502304
27066	-96642394	33762126
27067	-102141706	31682673
27068	-95897582	33017108
27069	-99800534	33734468
27070	-95998107	30091620
27071	-98723761	29858504
27072	-98560651	28937280
27073	-98817950	29307534
27074	-96757911	30140925
27075	-96050217	29710286
27076	-94061166	31805240
27077	-102613043	32523618
27078	-98563553	29599588
27079	-97407916	32683238
27080	-95464150	30532378
27081	-98583845	32955030
27082	-100642691	29084043
27083	-101475436	32206195
27084	-98908606	29133142
27085	-97465418	27803582
27086	-97216274	30095600
27087	-94340855	31460849
27088	-96125446	31150817
27089	-95954638	32451308
27090	-94251649	32591090
27091	-101312512	34473797
27092	-96843769	32997389
27093	-99237389	34148606
27094	-101087653	35027472
27095	-96993471	32960000
27096	-96942991	32662321
27097	-98591919	29315324
27098	-95540148	29866559
27099	-95003640	31768377
27100	-104807232	31130860
27101	-99858244	28615152
27102	-101590557	33301762
27103	-95013201	29399407
27104	-97091339	28012366
27105	-98485966	29392169
27106	-97103849	33132991
27107	-96974173	29737311
27108	-94952695	30711549
27109	-99788528	29867999
27110	-98375220	32729899
27111	-98170370	29582520
27112	-95633040	32371983
27113	-97274816	30785643
27114	-102766998	31361830
27115	-96181866	30607708
27116	-96318652	31878686
27117	-95310640	30004247
27118	-101526214	33783626
27119	-98588948	29414778
27120	-95220589	33472835
27121	-101992874	35267094
27122	-99655161	29722177
27123	-96854676	32988182
27124	-99904546	33045909
27125	-104821426	30989691
27126	-95760746	29582048
27127	-96855648	32949615
27128	-95219813	31814048
27129	-94719100	32975924
27130	-95385561	30522905
27131	-96264274	32840881
27132	-97131400	27958677
27133	-98894745	30250023
27134	-97332542	32751930
27135	-99280432	29837031
27136	-97819075	28098802
27137	-96771580	33091259
27138	-96423768	33258863
27139	-98891389	33057002
27140	-97796939	32773588
27141	-102494843	32192377
27142	-99639502	32144771
27143	-98021480	29870350
27144	-94822336	32149830
27145	-96995318	32758500
27146	-98021586	32082125
27147	-94171665	30852797
27148	-99919648	32225728
27149	-102220545	31034295
27150	-102886718	31487667
27151	-96857295	32311883
27152	-95279109	32271303
27153	-97318115	33221386
27154	-97244483	29303127
27155	-96618513	33179476
27156	-97221996	31978370
27157	-96890626	32489821
27158	-94811390	30115830
27159	-99296985	32724657
27160	-96829837	28689549
27161	-95769105	32924514
27162	-98481446	29433317
27163	-99845482	28650158
27164	-94249943	32542805
27165	-96054959	31482952
27166	-99924985	31651467
27167	-97580848	30500873
27168	-95165363	30672762
27169	-99712036	32430420
27170	-97848844	30774118
27171	-94187034	30312953
27172	-97583223	29588851
27173	-97484863	33711453
27174	-100770436	31900812
27175	-97793270	27563546
27176	-94696444	31915718
27177	-102737063	34033044
27178	-97553765	33714526
27179	-93759718	30848382
27180	-97437638	32566546
27181	-95403933	28963140
27182	-100180972	34417801
27183	-95186513	29827721
27184	-97333635	32752170
27185	-101955797	35191458
27186	-98540263	26616140
27187	-99774432	32412718
27188	-97387042	29106090
27189	-96260217	32621709
27190	-95007384	32858641
27191	-93820861	30115329
27192	-102331028	33325158
27193	-97823734	26158687
27194	-98331338	29794678
27195	-94375610	29714517
27196	-96654093	32366125
27197	-95610584	33382434
27198	-97511780	33695505
27199	-95953679	31663551
27200	-97682226	27799197
27201	-97857321	26151439
27202	-94886107	30046289
27203	-95910907	33670120
27204	-97320631	32577775
27205	-97378820	32232794
27206	-96314039	32576205
27207	-97596853	26245858
27208	-95557740	29660834
27209	-97437302	31886106
27210	-98507505	27460709
27211	-99770859	30710911
27212	-98980027	32389552
27213	-95375019	29473407
27214	-103794203	29263676
27215	-98018659	33475523
27216	-95014574	29383857
27217	-95395355	33692516
27218	-94936787	33648968
27219	-96406245	29019025
27220	-98247222	28943729
27221	-95155707	31196577
27222	-95083939	32384111
27223	-101360920	34914681
27224	-98909939	33300823
27225	-97470594	32994240
27226	-96471557	32890511
27227	-95629209	29592386
27228	-95430558	32380763
27229	-94846280	31379749
27230	-97915053	29892753
27231	-94277193	32879561
27232	-94732222	31281702
27233	-97789483	28418183
27234	-97783853	26342485
27235	-98868598	29157151
27236	-96761109	32713920
27237	-97815220	28178280
27238	-96093109	32147488
27239	-100746114	32584874
27240	-101918687	34970039
27241	-96528340	31513060
27242	-98188057	31087562
27243	-98697650	29474562
27244	-95325429	29691656
27245	-98486595	28932114
27246	-96681038	32711697
27247	-96350927	33429671
27248	-97320075	32781196
27249	-98213805	33806284
27250	-97177988	29273549
27251	-98508136	29604652
27252	-95369716	29750939
27253	-99759229	30483876
27254	-94721095	32378550
27255	-96958227	32590025
27256	-97785901	26181541
27257	-96891295	32660044
27258	-95797364	32143424
27259	-96820775	29637658
27260	-97855466	27530245
27261	-96075007	32391390
27262	-96156276	33296133
27263	-98115343	26331018
27264	-94603964	33038316
27265	-102355357	31902823
27266	-96410705	30283712
27267	-95402068	32362952
27268	-98923195	33224187
27269	-98584844	33050751
27270	-99718698	32548981
27271	-100505276	32446276
27272	-97286496	27914852
27273	-101848050	35415280
27274	-97817928	28818732
27275	-98238535	26151046
27276	-97461591	31337627
27277	-96961168	33397866
27278	-98171940	30566482
27279	-98790075	29317170
27280	-100051176	28725828
27281	-94267847	30592787
27282	-97540567	28716229
27283	-102867052	30876985
27284	-96026972	33488874
27285	-98927627	31711025
27286	-93786557	30851146
27287	-95318993	32350683
27288	-101936198	34985210
27289	-94103853	30095957
27290	-94267920	31307785
27291	-103200886	30714753
27292	-95157691	29396002
27293	-95822052	29556179
27294	-98553275	31115699
27295	-96076986	30403553
27296	-97490047	29445708
27297	-99356467	28029224
27298	-96812196	31285984
27299	-104068961	31083804
27300	-98920209	31980614
27301	-97169727	31688928
27302	-97718412	30014872
27303	-97481150	26010661
27304	-97273208	30670810
27305	-94479483	33075441
27306	-96861323	32396170
27307	-95055829	33463040
27308	-100909151	35250277
27309	-94428305	31158485
27310	-96269041	28864775
27311	-97788300	30166984
27312	-94824572	30988057
27313	-96608223	30836989
27314	-96051196	30343936
27315	-97321571	29149017
27316	-96208504	28995010
27317	-96351902	30127524
27318	-98352435	29804658
27319	-97384183	32462472
27320	-101411926	30722890
27321	-97760080	28165816
27322	-101355000	35699440
27323	-99655904	29726894
27324	-96898910	32195810
27325	-97100960	27999766
27326	-94786876	32169025
27327	-98749860	33357937
27328	-100369878	35943181
27329	-101563294	33997677
27330	-94521426	31369066
27331	-100139008	32013304
27332	-100030268	32473024
27333	-96767102	32785775
27334	-97154563	31871209
27335	-97759028	33433458
27336	-95300319	32343506
27337	-97716765	30293303
27338	-93862334	31340337
27339	-95239644	30560668
27340	-97842667	31359444
27341	-96536055	31521369
27342	-101575866	35103254
27343	-94994167	32199112
27344	-94768628	32489894
27345	-102463516	33182435
27346	-97201026	31171504
27347	-97429959	32459872
27348	-94653426	31610793
27349	-96108913	33125015
27350	-94534330	30843308
27351	-98690334	29020209
27352	-106415974	31783941
27353	-95541139	31369202
27354	-95404869	31395575
27355	-95685699	33384340
27356	-97794820	26920289
27357	-98065950	32756727
27358	-98625334	33595238
27359	-94754002	32660771
27360	-94436355	32408882
27361	-98636708	33161296
27362	-96455832	33022137
27363	-101097416	33461083
27364	-98172623	32236152
27365	-95300386	32350608
27366	-95030838	29404849
27367	-102048576	33490544
27368	-97464449	33044664
27369	-95638987	30375465
27370	-99588445	30577328
27371	-94652507	33153723
27372	-97300969	31512546
27373	-96935032	29856747
27374	-97722827	33853677
27375	-101085994	35327670
27376	-95267823	33665447
27377	-101840474	33820862
27378	-98210468	29583349
27379	-94757745	30004348
27380	-104138347	30738272
27381	-97299736	32452527
27382	-100046093	30077431
27383	-98342019	32085096
27384	-95596200	31393916
27385	-98538319	33982175
27386	-94152243	33182147
27387	-103928735	30599559
27388	-96186016	31132978
27389	-94430484	32042589
27390	-98439798	33529211
27391	-95644523	33414192
27392	-98332832	29567707
27393	-97856654	31762895
27394	-96737865	32777364
27395	-100473747	28687414
27396	-99489293	27400317
27397	-99950754	32959796
27398	-96308859	32586353
27399	-95723903	29087074
27400	-97536910	33679674
27401	-99819905	32936468
27402	-96631208	33197762
27403	-106617694	31885855
27404	-94866630	31451408
27405	-97842218	29831543
27406	-97381781	32880739
27407	-97634875	31083289
27408	-98923239	27236378
27409	-95199931	29712109
27410	-102427860	35243022
27411	-93996362	30779676
27412	-100474190	28686055
27413	-98924360	33354120
27414	-95764613	33064715
27415	-106451107	31761853
27416	-97630656	30488202
27417	-97603468	29766657
27418	-98484959	30568630
27419	-95377166	29736267
27420	-98146270	27185189
27421	-96329905	30705203
27422	-99889950	32338936
27423	-102090102	30481156
27424	-102738888	32641712
27425	-95457971	29740857
27426	-96046553	30308914
27427	-99416461	27028192
27428	-99667085	33713164
27429	-96534358	33807311
27430	-96794664	33027284
27431	-99304587	30681951
27432	-97335781	29603259
27433	-98047887	27761983
27434	-94867651	32815995
27435	-100207637	34509951
27436	-97341265	30980361
27437	-98546194	34099667
27438	-98230258	29558027
27439	-98957614	32278398
27440	-96361760	30312367
27441	-98023387	29806234
27442	-94674809	31918959
27443	-97477604	25887932
27444	-96851793	32378513
27445	-98284450	28421517
27446	-100498413	31189559
27447	-97774592	32363132
27448	-94297840	32544933
27449	-100808989	35434683
27450	-94641402	32150725
27451	-100929475	34499608
27452	-95669778	32110495
27453	-94180353	30152658
27454	-95565763	33195363
27455	-97678898	29769416
27456	-97741420	29781752
27457	-96375074	32938070
27458	-96682156	33002075
27459	-97958421	26314390
27460	-100851689	33479999
