iteration 	 master_max 	 master_avg 	subnet_0_max 	 subnet_0_avg 	subnet_1_max 	 subnet_1_avg 	subnet_2_max 	 subnet_2_avg 	subnet_3_max 	 subnet_3_avg 	full_max 	 full_avg
139	9.940453154761997E-4	1.7155479121526857E-4	0.0	0.0	9.641113037588411E-4	1.1090630376158138E-4	0.0	0.0	8.398163507337131E-4	5.183776680683927E-5	19.634395696127505	0.7326424515398567
140	9.998184118558129E-4	1.8216205000104482E-4	0.0	0.0	9.809828832096912E-4	1.0367909735573485E-4	0.0	0.0	8.621439350875448E-4	5.195578787564603E-5	19.456922316798746	0.6659490261947347
141	9.994391261471947E-4	1.5241639422173438E-4	0.0	0.0	8.628836958735064E-4	9.270345185151113E-5	0.0	0.0	8.960435110623166E-4	1.0128921909360061E-4	21.588013388190646	1.0510781936627331
142	9.795183998306811E-4	2.2726278208640786E-4	0.0	0.0	9.843017709272317E-4	1.0297500793839054E-4	0.0	0.0	0.0	0.0	22.55712932867074	0.7852839703481286
143	9.701566715634158E-4	1.5219794089616856E-4	0.0	0.0	9.718026953748904E-4	1.0728708207392982E-4	0.0	0.0	9.737103151721271E-4	5.6488007416977126E-5	19.881071516810593	0.7949437751791102
144	9.980010361232416E-4	2.0545559890667282E-4	0.0	0.0	9.815667975416886E-4	1.0355289095131067E-4	0.0	0.0	8.470856731435106E-4	2.7325344294951954E-5	19.617769177235438	0.7475534837785823
145	9.97257836061749E-4	1.2132260419861082E-4	0.0	0.0	8.896028362030961E-4	9.516558736734306E-5	0.0	0.0	9.844458366856657E-4	1.1402379708618368E-4	21.588023758454945	1.0335671963408204
146	9.904171287189456E-4	1.9500311927104144E-4	0.0	0.0	9.518976618352326E-4	9.901218163689925E-5	0.0	0.0	0.0	0.0	21.617660170608616	0.7705009413953667
147	9.65571662028708E-4	1.4399560029388554E-4	0.0	0.0	9.645366707893288E-4	1.1091958932878667E-4	0.0	0.0	8.233201100082965E-4	5.120108404921275E-5	19.696014761516714	0.7552562055454377
148	9.975998671833963E-4	1.8167226114763023E-4	0.0	0.0	9.807352596737928E-4	1.0357510200761348E-4	0.0	0.0	8.623445813782382E-4	2.781756714123349E-5	19.45541686284227	0.7678196854972781
149	9.95745224173561E-4	1.2759663141017E-4	0.0	0.0	8.827706263900836E-4	9.267282013791453E-5	0.0	0.0	9.197486509577857E-4	1.0244339847134524E-4	21.589642640082587	0.9837225082591553
150	9.869478960453648E-4	2.0231720515831577E-4	0.0	0.0	9.520225480414979E-4	9.898468020634841E-5	0.0	0.0	0.0	0.0	21.639097995362995	0.7944485135171132
151	9.853087988176412E-4	1.6872657628913087E-4	0.0	0.0	9.643511592116738E-4	1.1093960614215176E-4	0.0	0.0	8.396487471742375E-4	5.18379579628192E-5	19.623823612333354	0.7660102934416927
152	9.984321960132547E-4	1.9910693298033725E-4	0.0	0.0	9.81142113865019E-4	1.0367178257135875E-4	0.0	0.0	8.624112032009634E-4	5.1969597806844625E-5	19.453181552494677	0.7213384311547434
153	9.972412688910026E-4	1.1351001351213344E-4	0.0	0.0	8.623071961011419E-4	9.290170553862124E-5	0.0	0.0	8.967240232706786E-4	1.0132184922330995E-4	21.59171564034628	1.038153938591944
154	9.836322836491718E-4	1.9991193611687094E-4	0.0	0.0	9.848537323335904E-4	1.0301402448558996E-4	0.0	0.0	0.0	0.0	22.556017088391805	0.8091188529012363
155	9.953580067829648E-4	1.8003737532212705E-4	0.0	0.0	9.719890596890934E-4	1.0731460604364601E-4	0.0	0.0	9.738933763330238E-4	5.648897068111225E-5	19.876242777227482	0.7186253417846731
156	9.99704532347323E-4	1.4873901348468025E-4	0.0	0.0	9.814910423457945E-4	1.0351384557981733E-4	0.0	0.0	8.467505805285214E-4	2.7314534855758753E-5	19.616612700804566	0.6943258374813073
157	9.921965903245678E-4	1.4926989370605954E-4	0.0	0.0	8.888696632673998E-4	9.486345320163001E-5	0.0	0.0	9.84508496784997E-4	1.138857872017742E-4	21.595412510476024	1.0136942352461287
158	9.990861952502428E-4	2.1239908815716847E-4	0.0	0.0	9.521493569693007E-4	9.903322416258942E-5	0.0	0.0	0.0	0.0	21.61564054868171	0.8463303023181814
159	9.98945313519073E-4	1.5686570208329562E-4	0.0	0.0	9.645367682455941E-4	1.1088669656086986E-4	0.0	0.0	8.234292180659963E-4	5.1214428220092145E-5	19.69070282085908	0.8168110367997699
160	9.972842162824236E-4	1.9411977469806395E-4	0.0	0.0	9.808810090881082E-4	1.0354320571189243E-4	0.0	0.0	8.615701664815845E-4	2.779258601553498E-5	19.453680743938477	0.7633811120942147
161	9.99955347708692E-4	1.5376954768856952E-4	0.0	0.0	8.831319350122158E-4	9.309660394754812E-5	0.0	0.0	9.144447369351383E-4	1.0213809903155092E-4	21.597652853659262	1.0646563063131536
162	9.948711338481075E-4	2.1796698442094954E-4	0.0	0.0	9.521452433176592E-4	9.90016819917248E-5	0.0	0.0	0.0	0.0	21.639230246062013	0.7945447604590155
163	9.822752710277882E-4	1.642813084548155E-4	0.0	0.0	9.64263480955907E-4	1.1088672913755869E-4	0.0	0.0	8.397636360939487E-4	5.183270474207191E-5	19.621633405399436	0.7533170923600787
164	9.887260434844336E-4	2.2542402212569844E-4	0.0	0.0	9.81269918629124E-4	1.0370826898668696E-4	0.0	0.0	8.616609178631052E-4	5.193770610523174E-5	19.45355913848963	0.7620961947474612
165	9.873829695692393E-4	1.4376244711474393E-4	0.0	0.0	8.623949036206113E-4	9.286692983606122E-5	0.0	0.0	8.961793215505054E-4	1.013034942561951E-4	21.59257186904567	1.0480661812050847
166	9.985048227463267E-4	2.08739047868931E-4	0.0	0.0	9.846392684202954E-4	1.0300667127895378E-4	0.0	0.0	0.0	0.0	22.55718353871282	0.7850747677685109
167	9.996841927453204E-4	1.278114829556571E-4	0.0	0.0	9.721601591827778E-4	1.0731824355815111E-4	0.0	0.0	9.740605364711996E-4	5.648437191974054E-5	19.873912476751485	0.7739723814741039
168	9.918018963475106E-4	2.0328202910986005E-4	0.0	0.0	9.817003407235347E-4	1.0356214031251707E-4	0.0	0.0	8.466917644547323E-4	2.731263756305588E-5	19.61641095622477	0.7508876727020167
169	9.633504204700216E-4	1.258419818700888E-4	0.0	0.0	8.891506398533977E-4	9.485240027231073E-5	0.0	0.0	9.84104066560576E-4	1.1388023807826057E-4	21.590869324728985	1.0549563300133429
170	9.984601645101066E-4	2.2217230231686149E-4	0.0	0.0	9.518960791758957E-4	9.901633688111852E-5	0.0	0.0	0.0	0.0	21.617209169080375	0.8545566494235393
171	9.932142108795006E-4	1.68554554297264E-4	0.0	0.0	9.646819027224751E-4	1.1091049822914255E-4	0.0	0.0	8.235663183455699E-4	5.121223073811798E-5	19.68747646511668	0.7673407201125224
172	9.922264700890082E-4	1.9615959019582294E-4	0.0	0.0	9.80838600806777E-4	1.0359348301063296E-4	0.0	0.0	8.613468324760731E-4	2.7785381692776553E-5	19.452621570287384	0.7443722439627338
173	9.903128517336768E-4	1.5130073347851636E-4	0.0	0.0	8.820373879281362E-4	9.222770656123741E-5	0.0	0.0	9.182180564764053E-4	1.0229458094499096E-4	21.599030807620423	1.1598875153639945
174	9.957830310511895E-4	1.9198220116022129E-4	0.0	0.0	9.521877461295958E-4	9.900582829624498E-5	0.0	0.0	0.0	0.0	21.638829615655318	0.8992651701994425
175	9.995342293365184E-4	1.58713649028057E-4	0.0	0.0	9.645298678826464E-4	1.1092085722205181E-4	0.0	0.0	8.394586321145425E-4	5.183311511602895E-5	19.619888681856594	0.7414704129941176
176	9.933051687340821E-4	1.8514725897242668E-4	0.0	0.0	9.810198181696705E-4	1.037016570564103E-4	0.0	0.0	9.996361556474653E-4	5.815957149901685E-5	19.4534407261974	0.7311351926763043
177	9.869017093748766E-4	1.2666907579103763E-4	0.0	0.0	8.615534032720973E-4	9.321478878968985E-5	0.0	0.0	8.971313943106907E-4	1.0130926535994684E-4	21.597743506564278	1.0429950041644365
178	9.926481385562624E-4	1.8454677378435845E-4	0.0	0.0	9.848061955466392E-4	1.0301214329245571E-4	0.0	0.0	0.0	0.0	22.555233729925405	0.8618166710243969
179	9.991783769223161E-4	1.424590517462126E-4	0.0	0.0	9.72272770574989E-4	1.0733849295922958E-4	0.0	0.0	9.739412936937697E-4	5.649474174962421E-5	19.872409517087732	0.8700664440781366
180	9.946690611428721E-4	2.0919432390736515E-4	0.0	0.0	9.816887716738165E-4	1.035233307353073E-4	0.0	0.0	8.464734410225105E-4	2.730559487169389E-5	19.597838296645826	0.7300811859030654
181	9.974930637142165E-4	1.269684147080373E-4	0.0	0.0	8.808992211832845E-4	9.921458178892074E-5	0.0	0.0	9.841302447881617E-4	1.1375089930400778E-4	21.59460240199944	1.0179317071466638
182	9.949203661498984E-4	1.825022075450457E-4	0.0	0.0	9.522401195916075E-4	9.903924719820465E-5	0.0	0.0	0.0	0.0	21.614003979040213	0.8476084175971125
183	9.866660201183208E-4	1.7259559586721204E-4	0.0	0.0	9.648063767464521E-4	1.1091361278400572E-4	0.0	0.0	8.233411209204178E-4	5.121117025308486E-5	19.685047567358602	0.6964855282900946
184	9.968466310183999E-4	1.9781047939851042E-4	0.0	0.0	9.809219051568618E-4	1.0357438867802761E-4	0.0	0.0	8.615760504113723E-4	2.779277581972169E-5	19.4505880334084	0.6324522556906365
185	9.925745171486255E-4	1.3951319766673608E-4	0.0	0.0	8.81994395548702E-4	9.213975338790038E-5	0.0	0.0	9.140198297288293E-4	1.0210759631360467E-4	21.595020427889075	0.999506507243027
186	9.969857111045144E-4	1.593766974741985E-4	0.0	0.0	9.524021103111124E-4	9.901440071932676E-5	0.0	0.0	0.0	0.0	21.637862592746963	0.8448276602003001
187	9.978175117950627E-4	1.4523077206159466E-4	0.0	0.0	9.646768851645504E-4	1.1094108539714635E-4	0.0	0.0	8.401081558275791E-4	5.184764960763921E-5	19.618296011136856	0.7277587664317393
188	9.935196150649972E-4	1.9203126760412864E-4	0.0	0.0	9.812389951697753E-4	1.0366726237693892E-4	0.0	0.0	9.980039428789667E-4	5.8119400103917584E-5	19.448870274821417	0.7116124850453446
189	9.964355435698735E-4	1.5648791703477502E-4	0.0	0.0	8.619953308546258E-4	9.304434174102609E-5	0.0	0.0	8.947429029291243E-4	1.0119432191632093E-4	21.594208429849814	1.0196064119354111
190	9.938921466954298E-4	1.8958018428030186E-4	0.0	0.0	9.854765034802426E-4	1.0305660893713876E-4	0.0	0.0	0.0	0.0	22.55279194311855	0.8186964126718919
191	9.723331971471794E-4	1.2861817091277056E-4	0.0	0.0	9.725008080181397E-4	1.0735132104082992E-4	0.0	0.0	9.733780770417866E-4	5.6479789704022565E-5	19.873121797020715	0.8252680357437155
192	9.994276151132908E-4	1.8186665463970365E-4	0.0	0.0	9.816279227834457E-4	1.0348255404399276E-4	0.0	0.0	8.462160750575265E-4	2.7297292743791176E-5	19.594366896638753	0.7348954887321438
193	9.965643336329322E-4	1.4279236360573993E-4	0.0	0.0	8.887231850742694E-4	9.452099507701098E-5	0.0	0.0	9.844931800842005E-4	1.1394660733125593E-4	21.596511294209	1.0033415757247706
194	9.902598095337112E-4	1.9513448556755843E-4	0.0	0.0	9.525436104027563E-4	9.906092365162699E-5	0.0	0.0	0.0	0.0	21.612447074895186	0.7913957441834076
195	9.91481621440471E-4	1.707761610503511E-4	0.0	0.0	9.648357903486726E-4	1.1088932596261671E-4	0.0	0.0	8.232577751670078E-4	5.118999641373634E-5	19.687889277165404	0.7103824675470267
196	9.927249377099656E-4	1.827720845036247E-4	0.0	0.0	9.80747035988827E-4	1.0355902436663832E-4	0.0	0.0	8.61835921099896E-4	2.7801158745157936E-5	19.452775101686477	0.7428642263056406
197	9.867506807310633E-4	1.3637022227983595E-4	0.0	0.0	8.825597245625261E-4	9.235837281247059E-5	0.0	0.0	9.232229151692195E-4	1.0262444333076313E-4	21.591442170321216	1.0270627941619672
198	9.88517589039617E-4	1.9176861607950722E-4	0.0	0.0	9.5263701104642E-4	9.902442106175207E-5	0.0	0.0	0.0	0.0	21.63590659888684	0.7977902146185976
199	9.881595635192753E-4	1.408819308158996E-4	0.0	0.0	9.647867402549082E-4	1.1093666175196554E-4	0.0	0.0	8.390774680435698E-4	5.181253011210529E-5	19.621566595954505	0.8206342435743778
200	9.88472457034817E-4	1.9401102888849122E-4	0.0	0.0	9.810083279049309E-4	1.0369915632679749E-4	0.0	0.0	8.622715089217081E-4	5.198899578140459E-5	19.445956372291036	0.7341247308763049
