From	To	Volume	Cost
220470	236528	141488.9888	0.198072775
220471	220472	90730.27684	0.146179473
220472	220473	73934.14215	2.752076762
220472	220303	16796.13469	0.134324607
220473	220484	73934.14215	0.250646025
220474	220475	12241.28991	0.069181674
220475	220479	12241.28991	0.181358853
220476	220478	73934.14215	0.221708164
220477	220476	73934.14215	0.304160598
220477	220484	73934.14215	0.080585803
220478	220479	74409.5302	0.085737852
220479	220480	11300.80185	0.162550513
220479	220498	73469.04214	0.138607539
220480	220481	11300.80185	0.034361615
220481	220482	11300.80185	0.04136215
220482	220483	11300.80185	0.089693074
220483	220485	11300.80185	0.186132801
220485	220487	106361.822	0.079976096
220486	220485	95061.02012	0.306324557
220486	220498	95061.02012	0.191601842
220487	220488	106361.822	0.303464926
220488	220303	106361.822	0.109597175
220489	220493	108357.159	0.472277252
220490	220303	100733.8571	0.150187138
220490	220491	100733.8571	0.054284906
220491	220492	100733.8571	0.464892274
220492	220494	100733.8571	0.458885791
220493	220495	209091.0161	0.108667843
220494	220493	100733.8571	0.194495022
220495	220306	209091.0161	0.379906463
220496	220313	168752.4008	2.048197148
220497	220498	168530.0623	3.048438882
220497	24341	106437.6773	0.088640275
220499	220500	210071.7241	0.211622086
220500	363626	151869.488	0.36872036
220500	220510	159318.2079	0.326720295
220501	363627	207443.4688	0.52903411
220502	220501	35353.13387	0.601053848
220502	363621	31295.47101	0.45908941
220502	23867	4071.979208	1.676127569
220503	363611	36945.78789	0.542731055
220504	363609	47214.85181	0.147404327
220505	363598	28614.51138	0.233145241
220505	363599	31845.47658	0.158459047
220506	220388	66277.77912	0.19677203
220506	236543	79667.38102	0.326147497
220507	363602	54457.06772	0.313953063
220508	220391	41991.58222	0.268432423
220508	363601	97859.57058	0.306922988
220509	363607	150516.6235	0.298144055
220510	220511	15641.50603	2.548313129
220510	24401	10092.75882	0.693899372
220510	220516	160766.0973	4.434485831
220511	220514	15641.50603	0.934794777
220512	220513	150516.6235	0.063921535
220513	220397	137962.0578	1.381300208
220513	363606	63909.0116	0.201477228
220514	220409	4252.626139	0.867142323
220514	220386	43408.89783	0.496878564
220515	210929	8582.753475	0.872508863
220516	220517	140854.6175	6.215539754
220516	220386	29963.11375	0.486858334
220517	220515	21120.54436	0.6243291
220517	210933	156152.2525	0.483232877
220517	24406	5822.909353	4.262315297
220518	210933	156152.2525	0
220519	220521	22795.39512	1.513801395
220519	220038	17306.34786	0.063570112
220520	220519	23649.93648	0.119965062
220522	220545	47688.96243	0.60923412
220522	220521	46793.63156	0.084344621
220522	220528	245195.2025	1.242649281
220523	220544	4730.673121	0.03873485
220524	220525	36558.82918	0.779481521
220525	236385	36558.82918	0.78192307
220526	220359	29916.94546	0.031078123
220527	220545	39648.294	0.30265334
220527	220359	30799.31168	0.963982017
220527	24296	11023.07698	1.202649037
220528	220044	245195.2025	0.508005641
220529	220038	101982.319	0.048926429
220529	220530	101982.319	0.042122088
220530	220044	101982.319	0.320613232
220531	220037	72172.48353	0.182930086
220531	220047	72172.48353	0.308055642
220532	220533	48041.96774	0.641492851
220533	220361	76225.96218	5.034706457
220533	220536	36036.03697	0.810693343
220533	220524	36404.53671	0.408886903
220534	24306	28138.83395	0.345985116
220534	238282	41245.2135	1.208690382
220535	220534	36036.03697	0.374882121
220536	220535	36036.03697	0.221217253
220537	238282	41245.2135	1.237361874
220537	220538	27151.68638	1.082106758
220537	220539	14093.52712	0.370260232
220538	220357	16514.06054	0.575786381
220540	220539	14093.52712	0.488436489
220540	220523	4730.673121	0.05332499
220541	220542	9362.854002	0.916603114
220541	220543	18919.26336	0.04033658
220541	24304	28282.11736	0.064606696
220542	220540	9362.854002	0.05476379
220543	220544	4730.673121	0.051695187
220543	220520	23649.93648	1.207075441
220546	220547	6406.75924	2.213683137
220547	220548	6406.75924	0.067762437
220548	220549	6406.75924	0.997859288
220549	220551	7206.331534	0.013912205
220550	220549	799.952214	20.68001417
220550	24100	0.18996	3.862684
220551	220552	7206.331534	0.105548843
220552	220553	6749.645431	14.4507757
220552	24103	456.686103	2.108271797
220553	236213	6749.645431	0.166391936
220554	215107	6698.55581	3.144128401
220556	220555	25886.94367	5.629079516
220556	220557	13423.11367	4.24599442
220556	24273	12463.83	0.287491063
220557	220558	17231.30252	0.165292274
220557	220559	16148.71212	0.029785408
220558	220560	17231.30252	0.072867969
220559	220567	16148.71212	2.757217902
220560	220561	17231.30252	0.240178143
220561	220563	17231.30252	0.475909573
220562	220565	18767.94212	2.242423539
220563	220564	17231.30252	0.157881064
220564	220562	17231.30252	0.313084666
220565	220568	18767.94212	0.183059544
220566	220567	8702.64356	0.070933809
220567	215099	14612.79059	1.988136199
220568	215094	18767.94212	1.766818161
220569	220007	23659.46132	1.241092467
220571	220578	2617.123796	1.557152623
220571	364479	3595.500496	1.020773028
220573	314261	2419.988457	0
220574	220579	6358.563879	0.43095723
220574	315081	2620.121269	0.319162902
220575	314261	2419.988457	0
220575	220576	2419.988457	0
220576	220578	2617.123796	0.574985787
220576	314262	2617.123796	0.327801175
220579	219162	1317.127668	4.620410655
220579	24426	1225.235081	6.07726013
220581	220582	5821.778667	0.025874081
220582	220103	3476.584103	0.033175498
220582	220102	2345.194564	0.04064332
220583	220601	21880.62171	1.738418242
220583	24439	4045.398662	0.732986456
220583	220603	79969.31411	2.578851978
220584	220585	7504.489347	2.910990716
220584	220595	1338.18497	0.427855147
220585	220586	7504.489347	0.152329981
220586	220587	7504.489347	0.106317791
220587	220590	5153.748055	0.025999084
220588	220587	2350.741293	0.150153697
220588	220589	1378.861065	0.071919001
220589	220590	920.093263	1.297142581
220589	220591	1381.471334	0.111490181
220589	220592	922.703532	0.031015407
220590	220591	4233.654792	0.110415538
220591	220593	5615.126127	0.531545465
220592	236470	3241.533808	0.660161698
220593	24437	1262.917547	2.130118828
220593	220594	5785.677333	2.056681567
220594	220596	4959.842881	0.526846337
220595	210592	8539.993348	0.075122755
220596	220605	10996.59011	0.287465626
220597	220599	14559.59654	1.573777822
220597	220583	9943.901271	0.99643026
220598	210577	16783.07473	0.738452647
220598	220599	6732.066531	0.887064085
220599	24443	6676.891152	1.699858801
220599	210575	8769.439284	0.456433815
220599	48187	0	0.238208
220600	210575	17836.71174	0.889151028
220600	24439	9916.042959	0.546620961
220600	220604	14299.18423	0.284731928
220601	220602	10336.11718	1.352216256
220601	219913	32216.73889	0.217571147
220602	220603	10336.11718	0.353008809
220603	210579	77345.86634	0.676732448
220604	220603	14885.74332	0.289558133
220605	210577	10996.59011	0.111161061
220606	219767	70525.19009	0.278532985
220606	220607	58740.34675	0.614930959
220607	20630	48797.61333	2.198941316
220607	219771	9942.733428	3.425313069
220608	220609	45885.00437	0.346227762
220609	219770	29834.97863	2.517216122
220609	236353	27157.68508	1.459830203
220610	220611	46534.9869	1.15545057
220610	236355	37016.37766	0.896594885
220611	236356	54531.49167	0.48321258
220612	220619	52402.01843	0
220612	220615	142073.3282	0.239780755
220612	220722	11884.18311	0.407835613
220613	220616	87764.94192	0.074495209
220613	220617	122193.6867	0.098875772
220614	220613	170554.7727	0.80336496
220614	20631	0	4.264747
220615	236357	141995.0952	0.490030529
220616	220618	91739.69875	0.091461624
220617	220612	122193.6867	0.060082239
220618	220619	91739.69875	0.132501085
220619	220620	144141.7172	0.894870072
220620	220628	144141.7172	0.502011296
220621	220622	48593.91864	2.084782344
220621	220772	35670.28348	2.827502348
220621	20640	23179.94661	1.879073156
220622	20639	16667.41288	2.10527929
220623	220731	22792.69392	1.486109145
220623	220661	165483.8328	7.257051099
220624	220625	147079.4016	0.033517699
220625	220626	147079.4016	0.121017079
220626	220764	43818.39645	1.453079138
220627	220626	78332.19277	0.722466839
220627	220628	78332.19277	0.49297858
220628	220765	167493.9471	0.155600292
220628	220622	63024.3147	1.261342968
220629	220623	166017.149	0.495106078
220630	220629	166017.149	0.161233513
220630	220626	166017.149	0.124705918
220631	20661	45970.92073	1.777283233
220631	220632	27341.45839	1.19068636
220632	220633	27341.45839	0.673120039
220633	219650	40332.9049	2.844017644
220633	220636	46362.26183	1.150701544
220634	220636	78891.19289	3.645890843
220634	219588	68069.04698	1.467071581
220634	219594	48037.98767	0
220635	220777	126403.782	7.331902767
220635	236304	53452.27123	0.871836307
220636	219652	287888.5559	4.119553958
220637	219594	30402.67572	4.235481619
220637	20686	11499.10697	1.854408827
220639	220640	934.469389	0.845605637
220639	315937	934.469389	0.277322147
220640	220641	248.092177	2.096811434
220641	220642	102233.019	0.733066987
220643	220641	102396.7184	33.285759
220643	220692	5285.290732	0.106848297
220647	220648	52175.70495	0.768035064
220648	220649	52175.70495	0.111405597
220649	220650	52175.70495	0.11136857
220650	220651	52175.70495	0.11133665
220651	220661	52175.70495	2.001390743
220652	220665	285736.3426	0.369690292
220653	220655	3388.922191	0.97159099
220653	220656	961.052435	1.439541657
220654	220653	4349.974627	1.407436211
220655	220657	0	0
220655	220751	4167.022547	3.387738657
220656	220655	3802.764308	0
220657	220751	0	0
220657	220756	61245.34399	8.200408913
220658	236333	14423.67131	0.90617766
220659	220652	30423.36093	1.191970223
220659	220660	35881.8791	0.950879564
220659	236333	31470.25897	0.775388201
220660	220782	232844.0476	2.289459503
220660	20619	64928.26989	0
220660	220755	105093.2138	2.404401023
220661	220662	101323.8768	0.435121455
220661	220663	144964.1555	0.033439462
220662	236352	101323.8768	1.646300389
220663	220664	144964.1555	0.419358569
220665	220664	144964.1555	0.752445873
220665	220660	101126.263	0.978364553
220665	236339	232844.0476	0.447776236
220666	220729	24289.19655	1.093645794
220666	220667	51314.42389	0.80895235
220666	220730	54265.58638	0.055987709
220668	220733	45710.59488	1.834925377
220669	219853	11348.99183	2.960262277
220669	220672	52129.33562	0
220669	220670	8870.863804	1.887891051
220669	220612	342.457245	0.269701
220670	236346	29964.94011	1.307331081
220670	236345	13624.80714	1.368593788
220671	220669	50825.70057	1.007764181
220672	20625	5646.512781	4.980405589
220672	220611	46482.82284	2.040294252
220673	220674	102257.3503	0.260004711
220674	220676	136341.2023	0.304821352
220675	220611	38639.00685	3.285287202
220675	220614	170554.7727	2.821998401
220675	20629	60882.59002	0
220675	220613	0	5.29796
220676	220675	136341.2023	0.292001963
220677	236343	29806.84715	1.761176817
220677	220606	12167.46994	2.755505884
220678	236332	7082.447326	1.910891615
220679	20611	439.361209	5.227343011
220679	315985	491.959057	0.531108958
220680	220025	11965.99507	0.591251189
220681	220026	13446.0413	0.250650049
220682	220683	45159.01886	0
220682	220683	12597.93607	0
220683	220684	44395.52517	6.99404923
220683	236329	12.703767	0
220683	220684	7929.448985	0
220684	220685	9146.435	0
220684	220685	20824.51862	0
220684	315806	22124.21606	0
220685	220686	808.922519	0
220685	220686	26385.83223	0
220686	220687	26676.05803	1.588237231
220686	20613	4128.830041	3.577876255
220687	315986	28100.6339	2.01463844
220687	236331	2095.936083	1.544050302
220689	220752	33877.77242	1.166903906
220690	219757	7592.428321	0.6396658
220690	220753	8389.503459	0.765732726
220691	219749	1369.542145	4.041797373
220692	220696	30427.68236	3.054583941
220692	236277	1903.531624	0.216439035
220693	220694	27384.95686	2.065342216
220693	20673	8189.302249	1.325788962
220693	220701	17769.86983	2.163336894
220694	220692	27384.95686	0.229583525
220695	220697	41287.03292	0.255932482
220695	315939	41287.03292	0.061042928
220696	315939	30427.68236	0.381964215
220697	220698	41287.03292	0.566553707
220698	236278	41287.03292	1.902834739
220699	220700	13659.89621	8.04981372
220699	215150	2188.043333	1.472055909
220700	219114	13659.89621	0.57359412
220701	236279	26259.77031	1.486642911
220702	20675	6873.095458	3.824277331
220702	363906	13557.95387	0.11935525
220703	20664	17144.4167	1.252065296
220703	219589	18414.43374	2.778895141
220703	236326	68325.32243	4.725274106
220704	220762	126276.5559	0.310969459
220704	220705	126276.5559	0.046804895
220706	220707	44919.67808	1.581945604
220707	220712	44919.67808	0.279519879
220708	236335	26285.86277	3.017682753
220708	20667	59302.48391	2.2186688
220709	220710	140259.1105	0.317414089
220710	220711	140259.1105	0.051140997
220711	220712	82303.72163	0.179411939
220711	220713	57955.38884	0.217021277
220712	220708	76160.68471	0.823206043
220712	220713	13280.22997	0.181979122
220713	220714	73913.79471	0.643997228
220713	363905	0	0
220714	219621	76844.35547	2.390289833
220715	220716	128700.9995	0.315088743
220716	220717	128700.9995	0.068045713
220717	220718	128700.9995	0.544331963
220718	220720	128700.9995	0.712978245
220719	220709	140259.1105	5.669840012
220719	20617	14875.07542	0.073830017
220720	220643	107606.7269	1.320983603
220720	20617	16015.97966	5.564088103
220722	220724	194586.576	0.115903402
220722	220721	38746.44539	0.970463117
220722	220789	28023.58487	0
220722	363575	59121.20473	0.959248788
220723	363565	62938.30864	0.783179596
220723	363564	158658.1119	0.318030955
220724	363562	171303.0676	0.366618544
220726	20647	9695.343011	0.299352152
220726	220728	17701.59108	2.123374186
220726	20650	11879.85545	1.024454115
220727	220726	17828.40571	0.468273135
220727	220725	36965.32012	0.42422843
220727	363568	31903.47975	0.382293094
220728	220790	63661.98566	0.242191393
220728	220794	42341.28706	0.608387159
220729	220782	16203.38093	1.156323672
220729	236338	255018.2649	1.117203872
220730	220737	60600.82047	1.335344863
220730	20636	60281.65468	3.29667285
220731	220668	66611.09037	1.366881479
220733	220732	32874.28299	0.272925592
220733	220736	69856.72724	1.149750907
220733	220738	40333.73793	0.036944946
220734	220735	212740.6469	0.623499453
220735	220722	206889.1026	9.361240104
220735	220732	41359.05349	0.581143557
220736	220742	69856.72724	0.290022018
220737	220783	20947.89585	1.249067156
220737	220741	11292.72322	0.171253587
220738	220739	11425.61995	0.123622319
220738	220740	41202.72392	0.140418408
220739	220745	61348.93376	0.645499868
220740	220739	49923.31381	0.19761244
220740	220737	70255.9931	0.298436308
220740	220741	20870.04462	0.116494801
220741	220785	32162.76784	0.435306184
220742	220743	69856.72724	0.290997315
220743	363364	47666.96975	0.506516818
220743	364110	58486.71927	0.290847294
220744	220746	84350.14895	1.53838168
220744	236365	35819.64873	0.662689353
220745	220746	105483.7723	0.767914579
220745	220785	32109.52772	0.427889736
220746	364099	95901.38242	0.519889654
220746	236364	93599.12813	0.441047434
220747	220706	26063.89394	1.99066041
220748	236360	259053.8105	3.271233152
220748	20648	41201.65688	0.318511086
220749	220750	300533.5554	0.377645932
220750	364102	305019.0712	14.93104028
220750	236336	73999.69136	0.753203107
220751	220753	8644.491659	1.870166827
220751	220754	41599.19285	1.928142177
220752	220751	40600.6279	0.322437808
220753	220640	1182.561566	2.829373977
220754	220756	32425.51159	0.889202429
220755	220758	119996.1552	0.5763817
220756	220760	32425.51159	0.993043124
220757	220784	30962.97443	2.751923762
220757	220706	19667.6824	1.887025434
220757	220758	27755.66018	1.115811428
220758	220759	118154.4807	0.401719451
220758	220760	25913.98564	0
220759	220760	118154.4807	0.119700365
220760	220715	128700.9995	0
220760	220761	126276.5559	0
220760	220713	3092.672327	0.274435513
220760	220720	2153.844095	0.053832008
220761	220762	126276.5559	0.046628755
220763	220719	126276.5559	1.041770055
220763	220705	126276.5559	0.048025198
220764	220731	43818.39645	0.622652888
220765	220766	167493.9471	0.424805445
220766	20639	24339.6513	1.782526996
220766	220734	166027.572	1.421613353
220767	220768	57959.124	0.214494508
220768	236182	79612.97562	3.245006535
220769	220772	87733.17509	0.423322501
220770	220771	49588.87421	0.343826976
220771	20697	75376.75124	5.612363742
220771	219673	80957.2567	4.946780527
220772	220774	21733.1103	0.619312001
220773	219807	49172.519	1.161610044
220773	220772	49172.519	0.426578799
220774	219816	21733.1103	3.575116846
220775	219622	67628.05565	0.041891413
220776	220635	176332.5212	1.07303762
220776	220780	221606.6255	2.131855075
220776	236303	291860.9421	1.78555552
220777	220779	123324.5782	0
220777	220703	77834.77003	0.858300539
220777	215152	18883.97651	1.05703652
220778	220779	119041.4566	3.161840977
220778	20670	3454.100231	0.887531363
220778	220702	19192.9254	3.062511805
220778	220777	0	0
220779	20670	35783.12037	1.432630973
220779	20669	9663.288897	1.781743418
220779	220703	27423.55634	1.600172696
220780	220781	30711.17109	0.321430685
220781	220631	30711.17109	1.52748919
220782	236337	16203.38093	0.392976671
220783	220786	251678.7427	1.0080264
220784	220783	17758.94887	0.459621057
220785	363577	49657.90187	0.959014013
220786	220787	251678.7427	0.411255023
220787	220747	26063.89394	0.318407084
220787	363577	51429.80473	0.240430267
220787	220748	271743.7342	0.462872737
220788	363572	35759.37422	0.684867739
220788	220725	62202.32965	0.262427493
220788	363571	88877.81902	0.248670721
220789	220791	54726.99979	3.917840151
220789	20653	10034.82061	0.687325866
220789	236348	155494.193	0
220789	219708	43507.37586	0.718292872
220790	220797	63661.98566	0.815302842
220791	220798	54714.78904	0.616637585
220792	363567	58257.51178	0.794191133
220792	363570	65331.6492	0.240424196
220793	220794	42341.28706	0.576767896
220793	220795	23421.17423	0.544076574
220795	220796	23421.17423	0.144219179
220796	363561	23421.17423	0.4420116
220797	220799	44217.1366	1.047995868
220797	219695	36340.41353	0.483309649
220798	220797	103032.841	0.225209298
220798	219694	52862.58096	0.337119033
220800	219690	55429.28328	2.010533985
220800	20652	9528.611691	0.453845362
220801	220802	2191.62311	0.238982757
220801	20761	970.77333	1.768251022
220801	48053	0	2.408377
220802	236172	2191.62311	1.055875902
220803	220805	9395.234989	0.17073217
220804	215224	2372.043588	2.172605111
220804	220811	2372.043588	0.319244288
220805	215282	9395.234989	2.531743587
220806	220807	11654.70689	0.367288781
220806	220808	2372.043588	0.272340586
220807	215286	11654.70689	0.113322953
220808	220809	2372.043588	0.081161288
220809	220810	2372.043588	0.304321749
220810	220811	2372.043588	3.192618296
220813	220814	372.012431	0.426510365
220814	220812	372.012431	2.122062814
220816	220815	1665.655326	0.581246996
220816	215220	1665.655326	1.70116404
220817	220818	28909.66237	4.809759668
220817	220820	1687.918207	0.492749564
220818	220819	28909.66237	0.180279071
220819	236298	28909.66237	3.697967315
220820	236299	1687.918207	1.921585973
220821	220823	25345.62849	4.531453483
220821	20729	2178.405033	12.31988499
220821	236316	22620.49688	6.05756205
220821	315970	2910.201281	1.01482943
220822	220817	30597.58057	3.949461133
220822	315968	14717.88598	0.409785197
220824	218969	19587.99984	5.445847595
220825	220826	3442.018547	0.145280995
220826	220829	3442.018547	2.755427454
220827	220828	457.413304	2.070813927
220828	23636	2578.196259	2.965038045
220828	220920	304.614627	8.208365007
220829	220830	3442.018547	0.228593641
220830	218881	3442.018547	2.85422565
220831	218883	18205.70646	3.305486566
220831	220834	18205.70646	0.036156383
220832	220828	10812.2828	6.70988306
220832	220833	337.884423	0.34347295
220832	220834	11150.16723	0.628742259
220833	236179	7393.42366	0.023557107
220834	220833	7055.539237	0.58528671
220835	218873	23410.40999	2.025497869
220836	220823	25345.62849	3.296728992
220836	220835	21434.09294	2.245860385
220837	220839	706.248509	3.986312433
220838	220837	706.248509	1.757489976
220839	220840	4468.85252	6.702324282
220839	220841	4468.359869	1.974527115
220840	20916	4568.419862	4.363720055
220840	215336	2563.692759	8.317540975
220841	220844	4468.359869	1.500727339
220842	215335	21565.58039	0.345886021
220843	215308	4468.359869	2.51606702
220844	220843	4468.359869	0.070850204
220845	220846	6139.755523	1.065199279
220845	220847	54391.93056	2.332872694
220846	215317	15056.43906	1.077921775
220846	220847	15156.53558	0.157741217
220847	20982	12669.30485	1.250976811
220847	220849	46004.39161	1.147856013
220848	336066	25062.82361	0
220849	220897	94405.04187	7.516856272
220849	215318	23736.9883	0
220851	220898	94405.04187	0
220853	220868	13237.68038	0.034727285
220855	220854	29117.80265	2.075130641
220855	20774	45488.64983	1.356881655
220855	220860	26131.28979	0.393072268
220855	220869	11752.69545	0.324729637
220856	215290	1223.280119	1.964762479
220857	220858	9660.330855	0.012545526
220858	220859	9660.330855	0.397347981
220859	220864	9322.002686	0.230885559
220860	220861	23944.09995	0.913981871
220861	220862	18982.33354	5.390678509
220861	220873	7141.392558	0.115574822
220862	220863	18982.33354	0.245219347
220863	220859	18982.33354	0.271212209
220865	220864	9322.002686	1.751419673
220865	236865	9322.002686	0.238487251
220866	220883	5564.914072	4.024188676
220866	220884	1651.180832	4.109805974
220867	220853	3192.504174	1.610434673
220868	220870	13237.68038	2.29972008
220869	220874	13460.93236	8.513398575
220871	220870	13237.68038	2.793917416
220872	220871	13237.68038	7.873288002
220872	220828	13237.68038	0.117954477
220873	220875	7141.392558	0.793258963
220874	220877	13460.93236	0.577571545
220875	220876	7141.392558	3.679751109
220876	20771	5929.001692	4.17973237
220876	220878	973.412496	2.229339395
220876	220879	3798.501886	3.006452527
220877	220922	13460.93236	1.755045517
220878	220931	973.412496	0
220878	215312	235.380735	0.01615319
220879	220880	5042.047387	3.278211865
220879	220885	3489.245081	5.594025496
220880	220910	5042.047387	0.061540162
220881	220882	1876.250279	0.412693721
220882	220883	1876.250279	5.523654908
220883	20770	1159.450323	0.500597872
220883	218946	6893.390975	5.056164765
220884	20770	3258.70122	4.333641882
220884	220887	2240.186286	0.0419948
220885	220886	3489.245081	0.104518661
220886	220887	3489.245081	0.716962437
220887	220888	1764.51425	2.40106394
220888	220891	829.767684	3.674146019
220889	220890	1203.94091	0.089184727
220890	220888	1203.94091	3.528637658
220891	220892	829.767684	0.302265418
220892	220893	829.767684	0.217903439
220893	220894	829.767684	0.437640268
220894	220895	829.767684	0.166266434
220895	218948	829.767684	0.217168677
220896	220913	5947.091197	0.126212276
220897	220907	94405.04187	0.3598339
220898	220899	0	1.202712
220898	220902	21.83448	0.151571001
220899	220900	0	0.770376
220900	20919	31987.48968	2.088928002
220900	220901	31987.48968	1.29973457
220901	221027	31987.48968	0.416924801
220902	220903	21.83448	0.491495003
220903	220904	21.83448	0.812433005
220904	220905	41164.85892	0.086704593
220905	220906	39708.15144	3.148114655
220905	220908	1456.707476	0.059928693
220906	220907	39708.15144	0.216415711
220907	220909	124292.5111	1.719056821
220908	221036	1456.707476	1.065424722
220909	221038	124292.5111	0.036324213
220910	220911	5042.047387	1.574634152
220911	220912	5042.047387	1.160369294
220912	215322	1709.192002	4.934306167
220913	215322	5947.091197	3.738535017
220914	220916	205.071728	2.592854196
220915	215653	1086.438485	0.263708441
220916	215324	205.071728	0.252099158
220917	220918	17995.48676	0.670338309
220918	220919	17995.48676	0.678352027
220919	218942	17995.48676	0.117746367
220920	220923	304.614627	0.116870177
220921	220922	1222.143294	3.704851723
220921	220926	1222.143294	7.708670389
220922	20771	16907.82683	3.605069368
220922	220930	26267.24611	1.304613551
220923	220924	304.614627	3.516532494
220924	220925	304.614627	0.287131348
220925	220926	304.614627	0.513493066
220927	220838	8000.809361	2.429969936
220927	220928	8000.809361	0.018919123
220928	220929	8000.809361	0.156943698
220929	215298	8000.809361	3.312366443
220930	215296	27176.05689	1.167463744
220930	220933	973.412496	0.34692073
220931	220932	973.412496	3.503609887
220932	220933	973.412496	0.132873879
220934	215296	235.380735	0.380709398
220935	215219	91.486529	3.295689407
220935	220943	91.486529	0.261272349
220936	220937	8959.645308	1.105336829
220937	237221	8959.645308	0.48297345
220938	220937	8959.645308	0
220938	220940	8959.645308	0
220939	220944	91.486529	2.943028463
220939	220945	9491.014332	2.722293342
220940	220941	8959.645308	0
220941	220948	368.508096	0
220942	219440	1565.375952	0.089688237
220943	220944	91.486529	0.074036099
220945	220946	9491.014332	0.121171231
220946	219442	9491.014332	2.547722242
220947	219444	368.508096	5.344793138
220947	220954	368.508096	0.133318394
220948	220953	368.508096	0
220949	220950	368.508096	1.639882042
220951	220949	368.508096	3.519236977
220951	220956	368.508096	0.06796724
220952	236194	0.252997	0.12031
220954	220955	368.508096	2.363847901
220956	220955	368.508096	0.192011328
220957	220958	16999.61572	2.3462505
220958	220961	11790.46129	4.046264925
220958	20749	8304.658104	3.56009623
220958	220963	5514.995147	1.400526376
220959	219426	7758.914749	1.15850966
220959	220972	15434.92995	2.803017249
220960	236168	12518.60387	0.323004032
220961	220962	21911.16	2.010009579
220962	220965	27095.46934	3.834725703
220962	220968	9139.40687	0.783098091
220963	20748	5514.995147	1.369696935
220964	220970	11774.29758	4.168016201
220965	220966	27095.46934	0.745639521
220966	220967	23895.05295	4.175865071
220966	20750	34742.76838	0.077127056
220967	220964	23895.05295	0.6818081
220968	220969	25846.5339	1.715043196
220969	219439	21732.39873	4.19245925
220970	220971	11774.29758	0.337349723
220971	219432	11774.29758	3.428130731
220973	20719	10632.31334	2.560924911
220973	220975	32839.36317	3.127934806
220973	219738	74299.14468	0.576396875
220974	20719	41979.83004	2.065295434
220974	220975	75349.48418	2.559801453
220975	219774	8737.662181	3.24347538
220975	20718	116490.8629	8.900674319
220977	20713	82377.54714	3.574778874
220977	220979	81732.96509	3.520541626
220978	220983	10946.13881	0.219265344
220979	220981	256704.8148	2.069678624
220980	221003	121059.0103	1.527876387
220980	220979	283462.7643	0.89882332
220981	219709	281039.7477	3.900017095
220981	20718	59066.7587	4.948627058
220981	219777	8733.945746	6.04042141
220982	219775	46073.41306	3.084204468
220983	219711	10946.13881	0.415854281
220984	20712	29013.62156	5.211153998
220985	335328	66649.74677	0
220985	315994	45271.06877	0.956874225
220985	220984	39968.41464	0
220986	220987	10565.43989	1.793230279
220987	20709	6221.616803	1.386682516
220987	220989	4343.82309	2.001317789
220988	220989	74576.07099	2.484928151
220988	315994	23631.65383	0.169096946
220990	220836	30446.38766	0
220990	315994	20022.1543	2.844048146
220990	220836	20908.77991	2.858887531
220991	220992	40362.74578	1.519721027
220992	220822	40362.74578	0.108483511
220993	220822	38690.01342	2.374565794
220994	220817	30597.58057	0
220996	220999	100372.5167	0.416735362
220996	236315	347203.6113	0.793127631
220997	221000	23399.06401	0.853363786
220998	220996	23476.57255	0
220999	221000	23399.06401	0.286835638
220999	221001	22403.52187	0.361764209
220999	221009	88951.04284	0.699952553
221001	220974	21742.08483	1.592690595
221002	220980	117317.639	0.072255021
221002	220995	84639.99903	0.215149943
221003	220974	77404.24037	0.283030809
221004	221006	321006.9444	1.51408155
221004	314394	22350.71028	0.042586527
221004	314394	148731.1634	0.181759035
221006	221007	5610.586848	1.974002689
221007	220997	3420.104682	0.286134613
221008	219738	68323.889	0
221009	220973	88951.04284	0.622861841
221010	221053	116907.0914	21.58410692
221010	221011	8135.899013	0.543864012
221011	221014	19087.78238	0.722650034
221012	221014	43057.37792	0.90259855
221012	221023	35154.49358	1.951363437
221012	236114	1212.516963	0.982553622
221013	221012	12509.32167	1.392815986
221013	221019	80484.02268	1.806572747
221013	20972	35713.25927	3.930034728
221014	20978	41798.28959	1.252537163
221015	221016	24800.99371	1.355253504
221016	215350	24594.6383	1.035211697
221017	20984	74845.05118	9.477123572
221017	20918	153215.2322	10.15413577
221018	221052	1439.435474	0.660858416
221018	236110	46619.84639	1.721838413
221019	221020	80972.58631	1.62624841
221019	20972	30286.81975	0.036179167
221019	215354	77738.16152	2.431443116
221020	221021	48513.58009	0.18539603
221021	20968	19526.90509	1.343426481
221021	221022	22668.6246	1.629813722
221022	215355	22303.94448	1.476761939
221022	20969	14971.56659	0.86181485
221023	221022	31476.81762	0.919456634
221023	221024	25066.08506	0.452102913
221024	221025	26754.12303	0.522779108
221024	20969	3579.336799	1.679975424
221025	215350	17564.21703	2.57537524
221025	20970	9189.906	0.332048317
221026	215367	24924.59404	1.553136681
221027	221028	31987.48968	0.827125718
221028	221031	54415.27751	0.527187825
221028	221032	41131.06895	0.760054872
221029	221030	60989.40572	0.54427797
221030	221028	60989.40572	0.0999687
221031	221034	54415.27751	2.08049717
221032	20974	27219.54002	0.79128924
221032	221033	18849.33849	1.080674202
221032	215343	29868.09315	0.687027932
221034	221045	76273.04673	0.906092299
221035	20975	17553.87287	0.13399278
221035	221033	18849.33849	0.886199683
221035	221048	8267.243579	1.710700963
221036	221037	1456.707476	1.447077662
221038	221039	83752.04471	0.271463859
221038	221040	40540.46638	0.260327968
