iteration 	 gap 	 fullGap
98	1.1918097210333504E-5	0.011933757887257923
99	1.1833161119264887E-5	0.011925175979415226
100	1.182453354840874E-5	0.011916499878082965
101	1.1633430302223996E-5	0.011907548769463983
102	1.1561358429570871E-5	0.0118988992530078
103	1.147936727247889E-5	0.011889911633766514
104	1.1389486237807585E-5	0.01188122442115791
105	1.1338992761619514E-5	0.011872404394340452
106	1.1241492492642145E-5	0.011863446115205067
107	1.1147403378652827E-5	0.011854665350091387
108	1.1129045511392895E-5	0.01184576065165166
109	1.1025093621778146E-5	0.011836610398651692
110	1.0939002674199442E-5	0.011827705794178467
111	1.0916579351231735E-5	0.01181869027316107
112	1.087433385715857E-5	0.011809463087230632
113	1.07621983459916E-5	0.011800493770701137
114	1.0743652821546553E-5	0.011791435892713364
115	1.0760864969889729E-5	0.011782186580914011
116	1.0603745529359154E-5	0.011773196626881255
117	1.0594534525733645E-5	0.011764122856406822
118	1.0648455174060876E-5	0.011754857388066808
119	1.0461716759998795E-5	0.01174587880239153
120	1.045360397544884E-5	0.01173679989880183
121	1.0532646482303695E-5	0.011727539034510515
122	1.033050802815147E-5	0.011718557366117377
123	1.031387757317771E-5	0.011709479133460876
124	1.0421450880703532E-5	0.011700222372603042
125	1.0208235860321369E-5	0.011691249506038504
126	1.0183540920264645E-5	0.011682172899172505
127	1.030261823992297E-5	0.011672923874258445
128	1.0088183931484854E-5	0.011663952101999775
129	1.005712052396543E-5	0.011654878355262688
130	1.0182374423163098E-5	0.011645636527376046
131	9.971808333447917E-6	0.011636665693605552
132	9.934359955335148E-6	0.011627595750154596
133	1.0062709795691884E-5	0.011618364069186038
134	9.856166533486227E-6	0.011609393604827822
135	9.816647957589058E-6	0.01160032804426403
136	9.96611059876533E-6	0.011591093910396033
137	9.728619255362811E-6	0.011582131172188315
138	9.677504623653123E-6	0.011573070859431822
139	9.646765173508794E-6	0.011564025351785356
140	9.82583565120695E-6	0.011554810526707926
141	9.572327952153316E-6	0.011545852219434272
142	9.508441179159368E-6	0.011536804036105353
143	9.47793828430844E-6	0.011527766361841607
144	9.442186555585186E-6	0.011518732614273386
145	9.402863647342367E-6	0.011509699936387396
146	9.363740403539572E-6	0.011500667905531947
147	9.324574055542635E-6	0.011491636395340454
148	9.285559813296004E-6	0.01148260587335248
149	9.247136144164017E-6	0.011473576207573721
150	9.208964095898085E-6	0.011464547574519202
151	9.171176560875393E-6	0.01145552003464323
152	9.133883804752052E-6	0.011446493655862588
153	9.096965939518634E-6	0.011437468446579446
154	9.060346865655456E-6	0.011428444562059492
155	9.024044672529317E-6	0.011419421999068202
156	8.988043777476979E-6	0.011410400820681343
157	8.952334619362695E-6	0.011401381079707007
158	8.916906922934176E-6	0.011392362829654723
159	8.88174671884479E-6	0.011383346121559779
160	8.8468496006904E-6	0.011374331004665783
161	8.812206292302427E-6	0.01136531752741865
162	8.777806933059228E-6	0.011356305737526662
163	8.743646737633771E-6	0.01134729568130155
164	8.70971496155898E-6	0.011338287404613956
165	8.676016092292739E-6	0.011329280954359255
166	8.642535913249285E-6	0.01132027637001043
167	8.609263384282402E-6	0.011311273692290902
168	8.576199344665856E-6	0.011302272961726256
169	8.543335430169937E-6	0.0112932742193258
170	8.510659536976047E-6	0.011284277503345597
171	8.478177585137351E-6	0.011275282851213708
172	8.44587884840949E-6	0.011266290302369919
173	8.413759884536612E-6	0.01125729989176183
174	8.381816139600808E-6	0.011248311656096521
175	8.35004278138735E-6	0.011239325631714814
176	8.318436519536759E-6	0.011230341851903858
177	8.286991812666418E-6	0.011221360350889498
178	8.255701154818103E-6	0.011212381186693765
179	8.224576311272606E-6	0.011203404335330513
180	8.193602065008069E-6	0.011194429864372024
181	8.162771479825467E-6	0.01118545780307778
182	8.132092211440221E-6	0.011176488178008648
183	8.10154612711901E-6	0.011167521024745275
184	8.07114274705808E-6	0.011158556368580208
185	8.040879697354182E-6	0.011149594237176985
186	8.010746175951503E-6	0.011140634663255433
187	7.9807453734951E-6	0.011131677670348838
188	7.950871415348805E-6	0.011122723286549285
189	7.921118539835085E-6	0.011113771542052397
190	7.891489100587826E-6	0.011104822459202635
191	7.861979960873055E-6	0.011095876063745846
192	7.832590878835636E-6	0.011086932380413805
193	7.803308451932087E-6	0.0110779914380561
194	7.774147759549017E-6	0.011069053252983352
195	7.745085489350085E-6	0.011060117858375906
196	7.716139882852668E-6	0.011051185267486496
197	7.687295281766453E-6	0.011042255511186316
198	7.658555018304179E-6	0.011033328605949189
199	7.629916717283598E-6	0.01102440457595022
200	7.601377023295507E-6	0.01101548344132175
201	7.57293296238404E-6	0.01100656522381882
202	7.544581746512502E-6	0.010997649945497567
203	7.516326081139263E-6	0.01098873762212138
204	7.4881619459588185E-6	0.010979828276503345
205	7.460088069144838E-6	0.010970921925229749
206	7.4320994177723215E-6	0.01096201858937218
207	7.404198076073123E-6	0.01095311828562251
208	7.37637701614076E-6	0.010944221035116386
209	7.3486408086336705E-6	0.01093532685148435
210	7.32098860047009E-6	0.010926435752190433
211	7.29341035903612E-6	0.010917547757655743
212	7.265910155131932E-6	0.01090866288179071
213	7.238484527777998E-6	0.010899781141503473
214	7.211137719056666E-6	0.010890902550517612
215	7.183860236862764E-6	0.010882027128289562
216	7.156654365587357E-6	0.010873154886899994
217	7.1295196024834126E-6	0.010864285842638655
218	7.102454097349945E-6	0.010855420007491068
219	7.075453436296459E-6	0.010846557399836643
220	7.048518369177263E-6	0.010837698031163967
221	7.021648214927456E-6	0.010828841915955456
222	6.9948420646001165E-6	0.010819989066000568
223	6.9680986851720955E-6	0.010811139495585986
224	6.941415111929547E-6	0.010802293217011316
225	6.914787935480648E-6	0.010793450244981018
226	6.888222535059178E-6	0.010784610588075672
227	6.86171542117453E-6	0.01077577425994991
228	6.835261509623363E-6	0.010766941272624564
229	6.8088646011244986E-6	0.01075811163724083
230	6.782515451317571E-6	0.010749285367234518
231	6.756206723458832E-6	0.010740462502377035
232	6.72997325400829E-6	0.01073164298394369
233	6.703787130187082E-6	0.010722826865931956
234	6.677646751912806E-6	0.010714014154329154
235	6.651558586243909E-6	0.010705204857511585
236	6.625514256041409E-6	0.010696398986862254
237	6.5995152410391725E-6	0.010687596551057776
238	6.573566727613385E-6	0.010678797560047748
239	6.5476599207246954E-6	0.010670002023643654
240	6.521793721408136E-6	0.010661209951067674
241	6.4959758109445555E-6	0.010652421347185803
242	6.470198605823823E-6	0.010644079963325725
243	6.444462814995399E-6	0.010636691355102368
244	6.418766210148173E-6	0.010629305546658974
245	6.393112337528416E-6	0.010621922543821327
246	6.367493097960007E-6	0.010614542358166168
247	6.3419137308625276E-6	0.01060716499413128
248	6.3163749729615E-6	0.010599790460202319
249	6.2908671623892645E-6	0.010592418768095802
250	6.265399324343047E-6	0.010585049919188405
251	6.239965346627115E-6	0.010577683923901238
252	6.2145669145801056E-6	0.010570320789982213
253	6.189201927532956E-6	0.010562960521383613
254	6.163869196756467E-6	0.010555603128090119
255	6.138569106839374E-6	0.010548248614362765
256	6.113302364645893E-6	0.010540896987682125
257	6.088064845493498E-6	0.010533548254585745
258	6.062858064673023E-6	0.010526202420463981
259	6.037681139608893E-6	0.01051885949176723
260	6.012535276597963E-6	0.010511519473842545
261	5.98741904701618E-6	0.010504182373041848
262	5.962328291245723E-6	0.010496848196825947
263	5.93726531981168E-6	0.010489516947123967
264	5.91223248502704E-6	0.010482188630019706
265	5.887222983579315E-6	0.010474863253541633
266	5.8622420835820165E-6	0.010467540819452448
267	5.83728421640601E-6	0.010460221336158093
268	5.812351657344317E-6	0.010452904804660101
269	5.7874461389439176E-6	0.010445591232648543
270	5.76256142908814E-6	0.010439075990414604
271	5.737703268331644E-6	0.010433392375957085
272	5.712866969297787E-6	0.010427710868827322
273	5.688051782087173E-6	0.010422031474086157
274	5.663261482349974E-6	0.010416354194203836
275	5.6384919594486535E-6	0.010410679035506076
276	5.613742908896633E-6	0.010405006001986017
277	5.589015711084043E-6	0.010399335095894968
278	5.564309207638268E-6	0.010393666324480577
279	5.5396221800219965E-6	0.010387999689949079
280	5.514954418443128E-6	0.010382335196317038
281	5.490306868853483E-6	0.010376672847771884
282	5.465646398165609E-6	0.010371012688324854
283	5.441051628120898E-6	0.010365354632747015
284	5.41646315507791E-6	0.010359698741368994
285	5.391891092640034E-6	0.010354045007555435
286	5.367336764849803E-6	0.010348393435043013
287	5.342798004252943E-6	0.01034274402991453
288	5.318276195017106E-6	0.01033709679218442
289	5.293769155124253E-6	0.010331451728431529
290	5.269277852022209E-6	0.01032580884098
291	5.244803654790246E-6	0.01032016813072445
292	5.220344366063711E-6	0.010314529603300926
293	5.1958995709129715E-6	0.010308893260551844
294	5.171470990305094E-6	0.010303259104048501
295	5.147057977130263E-6	0.010297627138083798
296	5.1226563290211855E-6	0.010291997365491246
297	5.09827078779723E-6	0.01028636978711539
298	5.073898770769462E-6	0.010280744408033171
299	5.0495385628291305E-6	0.010275121228223827
300	5.025194514787295E-6	0.010269500251689379
301	5.000860371665304E-6	0.010263881480121029
302	4.976539154015612E-6	0.010258264916812365
303	4.952231884037704E-6	0.010252650562603494
304	4.92793688140831E-6	0.010247038419987864
305	4.9036527945833065E-6	0.010241428593718349
306	4.879380674411573E-6	0.010235820780260974
307	4.855120231349874E-6	0.010230215383821295
308	4.830871892833367E-6	0.010224612012200374
309	4.806632402522126E-6	0.010219011055055738
310	4.782404697127268E-6	0.010213412133637467
311	4.7581887734594335E-6	0.010207815621557259
312	4.733981387406396E-6	0.01020222115785352
313	4.709786165799662E-6	0.01019662909843555
314	4.685599008188001E-6	0.010191039098172872
315	4.661421962626496E-6	0.010185451500031473
316	4.637255458222654E-6	0.010179865969512703
317	4.613097533183285E-6	0.010174282838063209
318	4.5889495279641115E-6	0.010168701783860756
319	4.564810072999994E-6	0.010163123125593865
320	4.540653318632335E-6	0.010157546595713995
321	4.516568421104486E-6	0.010151972367297701
322	4.492447565122581E-6	0.010146400288034818
323	4.468312838652642E-6	0.010140830634209896
324	4.444226430794663E-6	0.01013526303723744
325	4.42014307504724E-6	0.010129697828435869
326	4.3960614356366055E-6	0.010124134733778933
327	4.371995519514117E-6	0.010118574015583248
328	4.347925689494055E-6	0.010113015422885674
329	4.323868821186597E-6	0.010107459206498248
330	4.299816274972736E-6	0.010101905118611532
331	4.275776713631395E-6	0.010096353403471592
332	4.251736495233014E-6	0.010090803826792172
333	4.227704997613534E-6	0.010085256622206606
334	4.203682434625078E-6	0.01007971155766052
335	4.179670508145745E-6	0.010074168860027988
336	4.1556578786679945E-6	0.010068628312373207
337	4.1316496139807835E-6	0.010063090134960095
338	4.107654856209084E-6	0.010057554106128852
339	4.0836646176655174E-6	0.010052020443208187
340	4.059675221498062E-6	0.010046489042922602
341	4.0356974739802465E-6	0.010040959748716993
342	4.011721671764966E-6	0.010035432870179495
343	3.987750942028883E-6	0.01002990825431671
344	3.963790144493519E-6	0.010024385755636467
345	3.93982910173157E-6	0.010018865667005827
346	3.915879034949178E-6	0.010013347838730313
347	3.891929979837101E-6	0.010007832143629214
348	3.867986775996343E-6	0.010002318847234903
349	3.844051416547723E-6	0.009996807815488395
350	3.820115994010283E-6	0.009991298925795644
351	3.7961898510905E-6	0.009985792427099849
352	3.772266017192973E-6	0.009980288196583587
353	3.7483483109550977E-6	0.009974786114388068
354	3.7244321068353207E-6	0.009969286420643209
355	3.700522177218052E-6	0.009963788995123624
356	3.6766173996691626E-6	0.009958293725131129
357	3.652714732398307E-6	0.00995280083863459
358	3.628817506669649E-6	0.009947310220733807
359	3.6049251924165804E-6	0.009941821766817016
360	3.5810372401388347E-6	0.00993633568844876
361	3.5571494616143483E-6	0.009930851882461789
362	3.533269697200823E-6	0.009925370345301276
363	3.509390445341249E-6	0.009919890949799615
364	3.485517565147299E-6	0.009914413955227297
365	3.461645336685956E-6	0.009908939234267278
366	3.437778757821692E-6	0.009903466784016324
367	3.413914428060663E-6	0.00989799648517875
368	3.3900566747515225E-6	0.009892528577517212
369	3.3661973912264153E-6	0.009887062945682312
370	3.3423462725927273E-6	0.009881599582625356
371	3.3184950899964724E-6	0.009876138381866406
372	3.294645013663259E-6	0.009870679567855811
373	3.270804606930738E-6	0.00986522302255155
374	3.246961619017117E-6	0.009859768752918385
375	3.223121871022966E-6	0.00985431665291181
376	3.199288037166673E-6	0.009848866928043765
377	3.175456509294043E-6	0.009843419475960569
378	3.1516261194883577E-6	0.009837974297829843
379	3.1277993656160594E-6	0.009832531391288257
380	3.1039746687975267E-6	0.009827090640979197
381	3.0801526167778852E-6	0.009821652282102411
382	3.05633331531966E-6	0.009816216195576155
383	3.032517996351939E-6	0.009810782408510743
384	3.008698518065745E-6	0.009805350842192473
385	2.9848898876691012E-6	0.009799921492229968
386	2.961079366742275E-6	0.009794494498732154
387	2.9372669865112607E-6	0.009789069778172177
388	2.913466860789391E-6	0.009783647324961287
389	2.8896623579007634E-6	0.009778227148675267
390	2.8658634649888436E-6	0.009772809241102798
391	2.842063639394261E-6	0.009767393494507948
392	2.818268547497551E-6	0.009761980133143888
393	2.7944766244929296E-6	0.009756569043181895
394	2.7706832139083907E-6	0.009751160225874411
395	2.746893070099501E-6	0.009745753680199698
396	2.723105054312683E-6	0.009740349406171078
397	2.6993201962769753E-6	0.009734947402881167
398	2.6755337797376504E-6	0.009729547555188622
399	2.6517514050825366E-6	0.009724150093988193
400	2.6279718982389814E-6	0.009718754904821103
